noise_level,noise_percent,n_replicates,mse_cal_minus_standard_mean,mse_cal_minus_standard_std,mse_relative_improvement_percent_mean,mse_relative_improvement_percent_std,mae_cal_minus_standard_mean,mae_cal_minus_standard_std,mae_relative_improvement_percent_mean,mae_relative_improvement_percent_std,rmse_cal_minus_standard_mean,rmse_cal_minus_standard_std,rmse_relative_improvement_percent_mean,rmse_relative_improvement_percent_std,damaged_mae_cal_minus_standard_mean,damaged_mae_cal_minus_standard_std,damaged_mae_relative_improvement_percent_mean,damaged_mae_relative_improvement_percent_std,zero_mae_cal_minus_standard_mean,zero_mae_cal_minus_standard_std,zero_mae_relative_improvement_percent_mean,zero_mae_relative_improvement_percent_std,low_mae_cal_minus_standard_mean,low_mae_cal_minus_standard_std,low_mae_relative_improvement_percent_mean,low_mae_relative_improvement_percent_std,medium_mae_cal_minus_standard_mean,medium_mae_cal_minus_standard_std,medium_mae_relative_improvement_percent_mean,medium_mae_relative_improvement_percent_std,high_mae_cal_minus_standard_mean,high_mae_cal_minus_standard_std,high_mae_relative_improvement_percent_mean,high_mae_relative_improvement_percent_std,high_abs_bias_cal_minus_standard_mean,high_abs_bias_cal_minus_standard_std,high_abs_bias_relative_improvement_percent_mean,high_abs_bias_relative_improvement_percent_std,high_underestimation_cal_minus_standard_pp_mean,high_underestimation_cal_minus_standard_pp_std
0.0,0,1,-3.1399745547062985e-05,0.0,2.6360122531174817,0.0,-0.0003705857744341762,0.0,1.6808791205466929,0.0,-0.0004579283252442515,0.0,1.3268082269137833,0.0,-0.0014189930926989287,0.0,4.418990515117445,0.0,9.67765240693988e-05,0.0,-0.5510962589066675,0.0,0.00145026026354763,0.0,-6.6731204110011655,0.0,-0.0019018873818838766,0.0,6.085865677954445,0.0,-0.002257280676972895,0.0,6.137257757684384,0.0,-0.018473353072143806,0.0,86.57772501270398,0.0,-21.532846715328468,0.0
0.05,5,5,0.0005613426865295586,2.425788702505417e-05,-11.727409217720568,0.23813321349635408,0.002370039152350352,8.827748265368377e-05,-5.3437484894644465,0.21926338175870305,0.003944056627207404,0.00012103744899423617,-5.701138909880735,0.11266613374299453,0.004198034213370635,0.00021673649028658646,-7.939263302738192,0.4890130434931277,0.0015551497877991385,4.5218344158804137e-05,-3.835126531768652,0.0957664387387799,0.00401088592084944,0.00022232759166436589,-9.203921775608901,0.8766816227851807,0.005777912874680139,0.0003280411821541831,-11.491511940781379,0.5507844065886881,0.0032807350678946204,0.0005057188615784025,-5.6482712671882425,0.9825858781582048,0.008034298283633333,0.0025434012804722555,-188.65839683369228,101.17312118176953,-11.459854014598541,1.7804833456424038
0.1,10,5,0.0029266420440188365,4.317411804499636e-05,-12.933484792935497,0.2245999961674397,0.00811864451524997,9.104886315197906e-05,-7.261684580562596,0.09094705613381926,0.009431858387497888,0.0001357766580730557,-6.2701254059980425,0.10562603253699898,0.009308407175135269,0.00017062892925909448,-8.344061805629655,0.17955921944320485,0.007588268389758926,0.00016072489096246407,-6.780793821100279,0.14275496576536373,0.009745787613930381,0.00019297602298395342,-9.30323783623166,0.1887834140859602,0.011633759219155404,0.00031666126997593406,-10.405623157898566,0.46277294838044186,0.007674702724769833,0.00041835519245256937,-6.735392533968122,0.44719504573046853,0.014476802125708187,0.00016615904639322586,-34.18362588455044,2.6574736582510483,-3.576642335766423,1.1938268053865777
0.2,20,5,0.00547765328148637,4.816079348513083e-05,-5.02591863408219,0.045020675219199696,0.00815724811831845,7.901781261827366e-05,-2.873376882019076,0.02947939551823119,0.008194390665470197,6.842208991885244e-05,-2.48215199426524,0.02196680838373701,0.004639567228049141,0.0003354700276863597,-1.996122550490178,0.15037518054986365,0.009725370924824062,7.410915078323298e-05,-3.1699348486839116,0.03586726541270707,0.008788498876922818,0.00017694377180160778,-3.416147222174195,0.12531022265099254,0.006066464815332062,0.00046339314068803743,-2.35895646950534,0.19885497457724152,0.002093363086662664,0.000500730743109505,-1.0124697531220828,0.24559850234865968,0.003803641388454554,0.0004630720340440673,-2.9573308168863663,0.34212918917092716,-0.8759124087591241,0.3264332813868296
