alpha,mse,mae,rmse,bias,damaged_mae,zero_mae,low_mae,medium_mae,high_mae,high_bias,high_abs_bias,high_underestimation,n_zero,n_low,n_medium,n_high,mse_change_percent,zero_mae_change_percent,low_mae_change_percent,constraint_mse,constraint_zero,constraint_low,constraint_high_mae,constraint_high_abs_bias,eligible
0.25,0.001245871677161075,0.021598867655803888,0.03529690747305031,0.008356850111364444,0.030402777365892624,0.01788537019515034,0.02806393256854971,0.02647785665656402,0.03379306574533841,-0.015339013052777118,0.015339013052777118,0.6254681647940075,1266,90,177,267,-0.4305381817533419,0.21710589960989082,1.1668953008566942,True,True,True,True,True,True
0.5,0.0012448029886881226,0.02151731972689855,0.035281765668516686,0.009053355805195677,0.03003603803719997,0.017924116268998896,0.028400869642599753,0.025893564931126104,0.033333352251765855,-0.012273290937226214,0.012273290937226214,0.5730337078651685,1266,90,177,267,-0.5159472475936555,0.4342117992198205,2.381510451820878,True,True,True,True,True,True
0.75,0.0012480527587327482,0.02150597505048937,0.03532779017618776,0.009749861499026907,0.029905938885460673,0.017962862342847444,0.02873780671664981,0.025606568446038827,0.03314983575051925,-0.00920756882167533,0.00920756882167533,0.5393258426966292,1266,90,177,267,-0.2562271975209581,0.6513176988297114,3.5961256027851123,True,True,True,True,True,True
1.0,0.0012556209872949518,0.021547033638811542,0.03543474265879395,0.010446367192858137,0.029952479951916935,0.018001608416695992,0.02907474379069986,0.025568235680829984,0.03315475519720506,-0.006141846706124431,0.006141846706124431,0.5168539325842697,1266,90,177,267,0.34862196846475013,0.8684235984396022,4.810740753749321,True,True,True,True,True,True
1.25,0.0012675076743747338,0.02164645880658832,0.03560207401788179,0.011142872886689368,0.030195762297433672,0.018040354490544547,0.02941168086474991,0.025849347665188815,0.03334139045791637,-0.003076124590573528,0.003076124590573528,0.48314606741573035,1266,90,177,267,1.298600250363504,1.0855294980495318,6.02535590471353,True,True,True,True,True,True
1.5,0.0012837128199720935,0.021792833771058683,0.03582893830372445,0.011839378580520601,0.030597302384614156,0.0180791005643931,0.029748617938799956,0.026279072548492155,0.033746022538609935,-1.0402475022623477e-05,1.0402475022623477e-05,0.45318352059925093,1266,90,177,267,2.5937076481752515,1.302635397659442,7.239971055677725,True,True,True,True,True,True
