seed,model,candidate,alpha,C,gamma,epsilon,val_mse,val_mae,fit_seconds,mean_support_vector_ratio,selected
4,rbf_svr,rbf_svr_C_750_gamma_0p003_eps_0.02,,750.0,0.003,0.02,0.0030375245373592797,0.032242372272648416,7.730198708013631,0.6017857142857143,False
4,rbf_svr,rbf_svr_C_750_gamma_0p003_eps_0.03,,750.0,0.003,0.03,0.002937509768193146,0.032575859172195694,4.891726833011489,0.46773809523809523,False
4,rbf_svr,rbf_svr_C_750_gamma_0p003_eps_0.04,,750.0,0.003,0.04,0.0028019277383519122,0.033457547626521186,3.906687000009697,0.3680952380952381,False
4,rbf_svr,rbf_svr_C_750_gamma_0p01_eps_0.02,,750.0,0.01,0.02,0.0036843373079351546,0.034531487265632564,13.948220167018007,0.6396428571428572,False
4,rbf_svr,rbf_svr_C_750_gamma_0p01_eps_0.03,,750.0,0.01,0.03,0.0035503281583846094,0.034997964970127686,6.490377667010762,0.5054761904761905,False
4,rbf_svr,rbf_svr_C_750_gamma_0p01_eps_0.04,,750.0,0.01,0.04,0.0033302196728352868,0.03570197200718768,3.3557218750356697,0.4041666666666667,False
4,rbf_svr,rbf_svr_C_1000_gamma_0p0005_eps_0.02,,1000.0,0.0005,0.02,0.003080331803795554,0.03488043180199941,2.027154374984093,0.6107142857142858,False
4,rbf_svr,rbf_svr_C_1000_gamma_0p0005_eps_0.03,,1000.0,0.0005,0.03,0.0030328008061885963,0.035804894323623375,1.7427778330165893,0.48845238095238097,False
4,rbf_svr,rbf_svr_C_1000_gamma_0p0005_eps_0.04,,1000.0,0.0005,0.04,0.00301219461642909,0.03679887642129597,1.2012911249767058,0.38226190476190475,False
4,rbf_svr,rbf_svr_C_1000_gamma_0p00075_eps_0.02,,1000.0,0.00075,0.02,0.0028392868137461992,0.03337540559696956,2.931987291027326,0.6054761904761905,False
4,rbf_svr,rbf_svr_C_1000_gamma_0p00075_eps_0.03,,1000.0,0.00075,0.03,0.00278233666514834,0.033976849160552096,2.201990583969746,0.47523809523809524,False
4,rbf_svr,rbf_svr_C_1000_gamma_0p00075_eps_0.04,,1000.0,0.00075,0.04,0.0028566584087857433,0.03539910147041379,1.689411833009217,0.37023809523809526,False
4,rbf_svr,rbf_svr_C_1000_gamma_0p001_eps_0.02,,1000.0,0.001,0.02,0.0027338613611339073,0.03261415048566187,3.962285250017885,0.6004761904761905,False
4,rbf_svr,rbf_svr_C_1000_gamma_0p001_eps_0.03,,1000.0,0.001,0.03,0.0026773328310782415,0.03316317415455864,2.916712583974004,0.47095238095238096,True
4,rbf_svr,rbf_svr_C_1000_gamma_0p001_eps_0.04,,1000.0,0.001,0.04,0.0027275249442269326,0.03425213806585644,2.0516560840187594,0.36654761904761907,False
4,rbf_svr,rbf_svr_C_1000_gamma_0p003_eps_0.02,,1000.0,0.003,0.02,0.0031862915868974264,0.03222665301756011,11.107574374997057,0.6053571428571428,False
4,rbf_svr,rbf_svr_C_1000_gamma_0p003_eps_0.03,,1000.0,0.003,0.03,0.003073976512391553,0.03268224471516053,6.2140300829778425,0.4679761904761905,False
4,rbf_svr,rbf_svr_C_1000_gamma_0p003_eps_0.04,,1000.0,0.003,0.04,0.0028977454751687266,0.03361149150734281,4.896405833016615,0.36952380952380953,False
4,rbf_svr,rbf_svr_C_1000_gamma_0p01_eps_0.02,,1000.0,0.01,0.02,0.0037609706364750218,0.03471020009341309,15.231686374987476,0.6425,False
4,rbf_svr,rbf_svr_C_1000_gamma_0p01_eps_0.03,,1000.0,0.01,0.03,0.003592264148948214,0.035055137209089066,6.74363095901208,0.5082142857142857,False
4,rbf_svr,rbf_svr_C_1000_gamma_0p01_eps_0.04,,1000.0,0.01,0.04,0.0033890940363905143,0.03582395676057808,3.723434916988481,0.4035714285714286,False
5,ridge,ridge_alpha_1e-06,1e-06,,,,0.003998082061208931,0.04503889321591625,0.000538207998033613,,False
5,ridge,ridge_alpha_3e-06,3e-06,,,,0.003993705963919635,0.0450250919561864,0.0004349580267444253,,False
5,ridge,ridge_alpha_1e-05,1e-05,,,,0.0039908657517778705,0.045017905324891326,0.0004250829806551337,,False
5,ridge,ridge_alpha_3e-05,3e-05,,,,0.003989417206886892,0.04501446028174947,0.0004233329673297703,,False
5,ridge,ridge_alpha_0.0001,0.0001,,,,0.003988844722526046,0.04501545181405734,0.0004113330505788326,,True
5,ridge,ridge_alpha_0.0003,0.0003,,,,0.003989134863201981,0.045020670135555975,0.0004051670548506081,,False
5,ridge,ridge_alpha_0.001,0.001,,,,0.003990805222552698,0.04503841562398746,0.0004070420400239527,,False
5,ridge,ridge_alpha_0.003,0.003,,,,0.003995993670330733,0.045093088671250774,0.0004047079710289836,,False
5,ridge,ridge_alpha_0.01,0.01,,,,0.004015519834762638,0.04528350112630114,0.0004030829877592623,,False
5,ridge,ridge_alpha_0.03,0.03,,,,0.004067843712998551,0.04574882951945491,0.00040216604247689247,,False
5,ridge,ridge_alpha_0.1,0.1,,,,0.004195045253626708,0.04674049334381779,0.00039958400884643197,,False
5,ridge,ridge_alpha_1,1.0,,,,0.004841522242646848,0.05136848625359976,0.00040379195706918836,,False
5,ridge,ridge_alpha_10,10.0,,,,0.006808783098245488,0.06389755884149304,0.0004385000211186707,,False
5,ridge,ridge_alpha_100,100.0,,,,0.009550410080375746,0.07804009030931525,0.00046454102266579866,,False
5,ridge,ridge_alpha_300,300.0,,,,0.010317013081226078,0.08164088427547979,0.0004044999950565398,,False
5,rbf_svr,rbf_svr_C_100_gamma_0p0005_eps_0.02,,100.0,0.0005,0.02,0.003899946944434211,0.039369046766402724,0.3808617499889806,0.6402380952380953,False
5,rbf_svr,rbf_svr_C_100_gamma_0p0005_eps_0.03,,100.0,0.0005,0.03,0.003770540207171841,0.040359025334826285,0.31851900002220646,0.5352380952380953,False
5,rbf_svr,rbf_svr_C_100_gamma_0p0005_eps_0.04,,100.0,0.0005,0.04,0.0037386026264579378,0.04226624411252724,0.30069308396195993,0.4475,False
5,rbf_svr,rbf_svr_C_100_gamma_0p00075_eps_0.02,,100.0,0.00075,0.02,0.003466042776973014,0.036764448520792546,0.46100437495624647,0.6360714285714286,False
5,rbf_svr,rbf_svr_C_100_gamma_0p00075_eps_0.03,,100.0,0.00075,0.03,0.0033922784489240684,0.03794984596812414,0.37721812503878027,0.5217857142857143,False
5,rbf_svr,rbf_svr_C_100_gamma_0p00075_eps_0.04,,100.0,0.00075,0.04,0.003372733130117003,0.039822886319989204,0.3356320830062032,0.43142857142857144,False
5,rbf_svr,rbf_svr_C_100_gamma_0p001_eps_0.02,,100.0,0.001,0.02,0.003222697336570384,0.03531429426742643,0.5162839170079678,0.6270238095238095,False
5,rbf_svr,rbf_svr_C_100_gamma_0p001_eps_0.03,,100.0,0.001,0.03,0.0031607367776665127,0.036532763616206575,0.4550690830219537,0.511547619047619,False
5,rbf_svr,rbf_svr_C_100_gamma_0p001_eps_0.04,,100.0,0.001,0.04,0.0031686982331086606,0.03833876253280311,0.38116066699149087,0.4197619047619048,False
5,rbf_svr,rbf_svr_C_100_gamma_0p003_eps_0.02,,100.0,0.003,0.02,0.00258839931548096,0.031492766943704044,1.1067049999837764,0.6223809523809524,False
5,rbf_svr,rbf_svr_C_100_gamma_0p003_eps_0.03,,100.0,0.003,0.03,0.002539469422845161,0.032175100309019065,0.8016807080130093,0.48642857142857143,False
5,rbf_svr,rbf_svr_C_100_gamma_0p003_eps_0.04,,100.0,0.003,0.04,0.002541444627129038,0.03347106110686793,0.6879895000020042,0.38321428571428573,False
5,rbf_svr,rbf_svr_C_100_gamma_0p01_eps_0.02,,100.0,0.01,0.02,0.002828083064233182,0.032149306572261394,2.8320186670171097,0.6260714285714286,False
5,rbf_svr,rbf_svr_C_100_gamma_0p01_eps_0.03,,100.0,0.01,0.03,0.00284739788545379,0.033124367378498464,1.8496070830151439,0.4980952380952381,False
5,rbf_svr,rbf_svr_C_100_gamma_0p01_eps_0.04,,100.0,0.01,0.04,0.0029394414038333224,0.03467706144041106,1.229805416020099,0.3986904761904762,False
5,rbf_svr,rbf_svr_C_300_gamma_0p0005_eps_0.02,,300.0,0.0005,0.02,0.003193699519484689,0.0353192067724473,0.694623125018552,0.6307142857142857,False
5,rbf_svr,rbf_svr_C_300_gamma_0p0005_eps_0.03,,300.0,0.0005,0.03,0.003115348916883897,0.036443346870493665,0.5838296670117415,0.5125,False
5,rbf_svr,rbf_svr_C_300_gamma_0p0005_eps_0.04,,300.0,0.0005,0.04,0.0031177633825987187,0.03807132893605135,0.49851304199546576,0.41833333333333333,False
5,rbf_svr,rbf_svr_C_300_gamma_0p00075_eps_0.02,,300.0,0.00075,0.02,0.002932949989370593,0.033696471096554555,1.1383140829857439,0.6241666666666666,False
5,rbf_svr,rbf_svr_C_300_gamma_0p00075_eps_0.03,,300.0,0.00075,0.03,0.002888014857414868,0.034894000446486655,0.829057416995056,0.5029761904761905,False
5,rbf_svr,rbf_svr_C_300_gamma_0p00075_eps_0.04,,300.0,0.00075,0.04,0.002892322652272345,0.03628856517591398,0.6976752919727005,0.4032142857142857,False
5,rbf_svr,rbf_svr_C_300_gamma_0p001_eps_0.02,,300.0,0.001,0.02,0.0027445682866258283,0.032602818100802754,1.1768247080035508,0.621904761904762,False
5,rbf_svr,rbf_svr_C_300_gamma_0p001_eps_0.03,,300.0,0.001,0.03,0.0027027144660456983,0.03355109253386783,0.960892207978759,0.49464285714285716,False
5,rbf_svr,rbf_svr_C_300_gamma_0p001_eps_0.04,,300.0,0.001,0.04,0.00270125690134142,0.03477144986298578,0.7647989169927314,0.3921428571428571,False
5,rbf_svr,rbf_svr_C_300_gamma_0p003_eps_0.02,,300.0,0.003,0.02,0.00237354170388019,0.03005683655261918,3.57963374996325,0.618452380952381,False
5,rbf_svr,rbf_svr_C_300_gamma_0p003_eps_0.03,,300.0,0.003,0.03,0.0023636803070129593,0.030824999333075358,2.2929569170228206,0.4770238095238095,False
5,rbf_svr,rbf_svr_C_300_gamma_0p003_eps_0.04,,300.0,0.003,0.04,0.002364395161473473,0.03177578812399321,1.531059250002727,0.37785714285714284,False
5,rbf_svr,rbf_svr_C_300_gamma_0p01_eps_0.02,,300.0,0.01,0.02,0.0030515898608780814,0.03295076486474746,7.362202875025105,0.6395238095238095,False
5,rbf_svr,rbf_svr_C_300_gamma_0p01_eps_0.03,,300.0,0.01,0.03,0.0029887379053567683,0.03369790269802576,4.106458458001725,0.5057142857142857,False
5,rbf_svr,rbf_svr_C_300_gamma_0p01_eps_0.04,,300.0,0.01,0.04,0.0030335222798440874,0.034763883059559055,2.3294134580064565,0.40714285714285714,False
5,rbf_svr,rbf_svr_C_500_gamma_0p0005_eps_0.02,,500.0,0.0005,0.02,0.002986263280039581,0.034120072577627676,1.0044329169904813,0.6251190476190476,False
5,rbf_svr,rbf_svr_C_500_gamma_0p0005_eps_0.03,,500.0,0.0005,0.03,0.0029258225994052795,0.035197934629122164,0.8490294579532929,0.5057142857142857,False
5,rbf_svr,rbf_svr_C_500_gamma_0p0005_eps_0.04,,500.0,0.0005,0.04,0.0029503536313220755,0.03672679951114226,0.7611837500007823,0.4060714285714286,False
5,rbf_svr,rbf_svr_C_500_gamma_0p00075_eps_0.02,,500.0,0.00075,0.02,0.002734058837508164,0.03254311618451596,1.44741691701347,0.6226190476190476,False
5,rbf_svr,rbf_svr_C_500_gamma_0p00075_eps_0.03,,500.0,0.00075,0.03,0.002694073727690756,0.033552544857628985,1.2714932080125436,0.495952380952381,False
5,rbf_svr,rbf_svr_C_500_gamma_0p00075_eps_0.04,,500.0,0.00075,0.04,0.002686371608753335,0.034754828988003306,1.0118004170362838,0.3930952380952381,False
5,rbf_svr,rbf_svr_C_500_gamma_0p001_eps_0.02,,500.0,0.001,0.02,0.0025437663691427028,0.031433807001145016,1.7585385830025189,0.6185714285714285,False
5,rbf_svr,rbf_svr_C_500_gamma_0p001_eps_0.03,,500.0,0.001,0.03,0.0025114415851784353,0.03229110464344486,1.5998309580027126,0.48678571428571427,False
5,rbf_svr,rbf_svr_C_500_gamma_0p001_eps_0.04,,500.0,0.001,0.04,0.002514789066649654,0.03334401687540308,1.1410746250185184,0.3788095238095238,False
5,rbf_svr,rbf_svr_C_500_gamma_0p003_eps_0.02,,500.0,0.003,0.02,0.0023643295594255073,0.029759365273757783,5.205776207963936,0.6107142857142858,False
5,rbf_svr,rbf_svr_C_500_gamma_0p003_eps_0.03,,500.0,0.003,0.03,0.0023532684599331106,0.03033629776329948,4.51672245800728,0.48142857142857143,False
5,rbf_svr,rbf_svr_C_500_gamma_0p003_eps_0.04,,500.0,0.003,0.04,0.002364882559631805,0.031296008920402,2.500295083038509,0.38035714285714284,False
5,rbf_svr,rbf_svr_C_500_gamma_0p01_eps_0.02,,500.0,0.01,0.02,0.003244232259136554,0.03379869136147421,10.430870041018352,0.6466666666666666,False
5,rbf_svr,rbf_svr_C_500_gamma_0p01_eps_0.03,,500.0,0.01,0.03,0.0031239074377037842,0.0341324507150689,5.675803749996703,0.5108333333333334,False
5,rbf_svr,rbf_svr_C_500_gamma_0p01_eps_0.04,,500.0,0.01,0.04,0.003127362337113516,0.03497301725899476,2.4931059590307996,0.40845238095238096,False
5,rbf_svr,rbf_svr_C_750_gamma_0p0005_eps_0.02,,750.0,0.0005,0.02,0.0028490337749821817,0.03329924444995726,1.6088043749914505,0.6244047619047619,False
5,rbf_svr,rbf_svr_C_750_gamma_0p0005_eps_0.03,,750.0,0.0005,0.03,0.002794833052320762,0.03431666105106199,1.2271197920199484,0.5017857142857143,False
5,rbf_svr,rbf_svr_C_750_gamma_0p0005_eps_0.04,,750.0,0.0005,0.04,0.002808489993027792,0.03566311751107152,1.0192828330327757,0.39845238095238095,False
5,rbf_svr,rbf_svr_C_750_gamma_0p00075_eps_0.02,,750.0,0.00075,0.02,0.0025820795241495156,0.03162319346116843,2.110817875014618,0.6208333333333333,False
5,rbf_svr,rbf_svr_C_750_gamma_0p00075_eps_0.03,,750.0,0.00075,0.03,0.0025350438141061677,0.03248978976524717,1.7691375840222463,0.4891666666666667,False
5,rbf_svr,rbf_svr_C_750_gamma_0p00075_eps_0.04,,750.0,0.00075,0.04,0.0025435292453180125,0.03360587620662849,1.2959973329561763,0.3825,False
5,rbf_svr,rbf_svr_C_750_gamma_0p001_eps_0.02,,750.0,0.001,0.02,0.0024063404544732926,0.03058208262431275,2.9900090839946643,0.6177380952380952,False
5,rbf_svr,rbf_svr_C_750_gamma_0p001_eps_0.03,,750.0,0.001,0.03,0.0023975733296011615,0.031487053011820844,2.295624250022229,0.4851190476190476,False
5,rbf_svr,rbf_svr_C_750_gamma_0p001_eps_0.04,,750.0,0.001,0.04,0.0024076824108964483,0.032592714510116194,1.8215583330020308,0.3763095238095238,False
5,rbf_svr,rbf_svr_C_750_gamma_0p003_eps_0.02,,750.0,0.003,0.02,0.0023469973854205527,0.029388945106580435,7.933650833030697,0.6153571428571428,False
5,rbf_svr,rbf_svr_C_750_gamma_0p003_eps_0.03,,750.0,0.003,0.03,0.002330904567065386,0.03014423928170788,5.570229917007964,0.4819047619047619,True
5,rbf_svr,rbf_svr_C_750_gamma_0p003_eps_0.04,,750.0,0.003,0.04,0.0023615957094638342,0.03103664718820668,3.947714540991001,0.38095238095238093,False
5,rbf_svr,rbf_svr_C_750_gamma_0p01_eps_0.02,,750.0,0.01,0.02,0.0034208277935873,0.034456548057202066,14.263027416018303,0.6561904761904762,False
5,rbf_svr,rbf_svr_C_750_gamma_0p01_eps_0.03,,750.0,0.01,0.03,0.0032346451923482376,0.034413886268891886,6.815657833009027,0.5155952380952381,False
5,rbf_svr,rbf_svr_C_750_gamma_0p01_eps_0.04,,750.0,0.01,0.04,0.0031751747169826328,0.035096840045727815,3.3980670839664526,0.41059523809523807,False
5,rbf_svr,rbf_svr_C_1000_gamma_0p0005_eps_0.02,,1000.0,0.0005,0.02,0.002741669473093832,0.032673921820744446,1.8837069590226747,0.6222619047619048,False
5,rbf_svr,rbf_svr_C_1000_gamma_0p0005_eps_0.03,,1000.0,0.0005,0.03,0.0027004027728261114,0.03362571388023186,1.6801453750231303,0.4961904761904762,False
5,rbf_svr,rbf_svr_C_1000_gamma_0p0005_eps_0.04,,1000.0,0.0005,0.04,0.0027023405375467434,0.034872126515271745,1.3155912499642,0.3927380952380952,False
5,rbf_svr,rbf_svr_C_1000_gamma_0p00075_eps_0.02,,1000.0,0.00075,0.02,0.0024663674959500563,0.030978870791746972,3.058156292012427,0.6192857142857143,False
5,rbf_svr,rbf_svr_C_1000_gamma_0p00075_eps_0.03,,1000.0,0.00075,0.03,0.0024480913341280394,0.031862563415218356,2.236668791039847,0.4855952380952381,False
5,rbf_svr,rbf_svr_C_1000_gamma_0p00075_eps_0.04,,1000.0,0.00075,0.04,0.0024554766801276016,0.03299507201817503,1.8520983749767765,0.38,False
5,rbf_svr,rbf_svr_C_1000_gamma_0p001_eps_0.02,,1000.0,0.001,0.02,0.0023500471989123793,0.030229579286387538,3.5677170419949107,0.616547619047619,False
5,rbf_svr,rbf_svr_C_1000_gamma_0p001_eps_0.03,,1000.0,0.001,0.03,0.002339566349752896,0.031002643378913508,3.028091249987483,0.47904761904761906,False
5,rbf_svr,rbf_svr_C_1000_gamma_0p001_eps_0.04,,1000.0,0.001,0.04,0.0023455514505952677,0.0321633152518145,2.2076208330108784,0.37607142857142856,False
5,rbf_svr,rbf_svr_C_1000_gamma_0p003_eps_0.02,,1000.0,0.003,0.02,0.002344796070660425,0.02914938430272903,11.521201082970947,0.6173809523809524,False
5,rbf_svr,rbf_svr_C_1000_gamma_0p003_eps_0.03,,1000.0,0.003,0.03,0.002331218814610027,0.03012198699584641,8.205061333021149,0.48119047619047617,False
5,rbf_svr,rbf_svr_C_1000_gamma_0p003_eps_0.04,,1000.0,0.003,0.04,0.0023885576769958074,0.031104371071613936,4.669019458000548,0.38083333333333336,False
5,rbf_svr,rbf_svr_C_1000_gamma_0p01_eps_0.02,,1000.0,0.01,0.02,0.0035362253005889886,0.03494221208828833,15.740711207967252,0.659047619047619,False
5,rbf_svr,rbf_svr_C_1000_gamma_0p01_eps_0.03,,1000.0,0.01,0.03,0.0032868908205053553,0.03449453876314868,7.36694149998948,0.5178571428571429,False
5,rbf_svr,rbf_svr_C_1000_gamma_0p01_eps_0.04,,1000.0,0.01,0.04,0.0031871718432342168,0.035101902477601477,3.6656123750144616,0.4123809523809524,False
6,ridge,ridge_alpha_1e-06,1e-06,,,,0.004154578250796499,0.04571815923596956,0.0005302090430632234,,False
6,ridge,ridge_alpha_3e-06,3e-06,,,,0.004152709312463989,0.04572372184442903,0.00043037504656240344,,True
6,ridge,ridge_alpha_1e-05,1e-05,,,,0.004153067708332377,0.04573778501844657,0.00041437498293817043,,False
6,ridge,ridge_alpha_3e-05,3e-05,,,,0.00415562837926021,0.045758963436282246,0.000421375036239624,,False
6,ridge,ridge_alpha_0.0001,0.0001,,,,0.00415933589817772,0.04577880484616123,0.00039970804937183857,,False
6,ridge,ridge_alpha_0.0003,0.0003,,,,0.00416186143294316,0.04579874651144736,0.00038183300057426095,,False
6,ridge,ridge_alpha_0.001,0.001,,,,0.004164597715032406,0.045822701711213526,0.00038845802191644907,,False
6,ridge,ridge_alpha_0.003,0.003,,,,0.0041702989159669536,0.04587355707288494,0.00038183300057426095,,False
6,ridge,ridge_alpha_0.01,0.01,,,,0.004189939722949862,0.04603784398700543,0.0003774159704335034,,False
6,ridge,ridge_alpha_0.03,0.03,,,,0.004244711512748406,0.0464584200202083,0.0003789999755099416,,False
6,ridge,ridge_alpha_0.1,0.1,,,,0.004386391143537547,0.0474738597745602,0.00037454196717590094,,False
6,ridge,ridge_alpha_1,1.0,,,,0.005053420545403885,0.05225620934649765,0.0003820830024778843,,False
6,ridge,ridge_alpha_10,10.0,,,,0.006751239812944387,0.06369948100312428,0.0003792499774135649,,False
6,ridge,ridge_alpha_100,100.0,,,,0.009094578928680697,0.07680730265791827,0.0004903330118395388,,False
6,ridge,ridge_alpha_300,300.0,,,,0.009760662110415957,0.08017230365063903,0.00042637501610442996,,False
6,rbf_svr,rbf_svr_C_100_gamma_0p0005_eps_0.02,,100.0,0.0005,0.02,0.0043585447237102885,0.04091140595362571,0.3568653750116937,0.6440476190476191,False
6,rbf_svr,rbf_svr_C_100_gamma_0p0005_eps_0.03,,100.0,0.0005,0.03,0.004225555933119947,0.04230836168919941,0.34865374997025356,0.5377380952380952,False
6,rbf_svr,rbf_svr_C_100_gamma_0p0005_eps_0.04,,100.0,0.0005,0.04,0.004175770601724574,0.04420766962357672,0.29829599999357015,0.45154761904761903,False
6,rbf_svr,rbf_svr_C_100_gamma_0p00075_eps_0.02,,100.0,0.00075,0.02,0.003932178329760076,0.03848514623751307,0.4643945830175653,0.6359523809523809,False
6,rbf_svr,rbf_svr_C_100_gamma_0p00075_eps_0.03,,100.0,0.00075,0.03,0.003871144708727493,0.03990649041269959,0.3976720000500791,0.5222619047619048,False
6,rbf_svr,rbf_svr_C_100_gamma_0p00075_eps_0.04,,100.0,0.00075,0.04,0.003829067781423179,0.041638122536978524,0.33376725000562146,0.42928571428571427,False
6,rbf_svr,rbf_svr_C_100_gamma_0p001_eps_0.02,,100.0,0.001,0.02,0.003716134348806399,0.037182122869146246,0.5240039580385201,0.628095238095238,False
6,rbf_svr,rbf_svr_C_100_gamma_0p001_eps_0.03,,100.0,0.001,0.03,0.0036052596817942235,0.03825985367144817,0.4756071249721572,0.5144047619047619,False
6,rbf_svr,rbf_svr_C_100_gamma_0p001_eps_0.04,,100.0,0.001,0.04,0.003599728542163476,0.04008793273299835,0.3714724999736063,0.4113095238095238,False
6,rbf_svr,rbf_svr_C_100_gamma_0p003_eps_0.02,,100.0,0.003,0.02,0.0029798218925775,0.033402477866721195,1.0941008340450935,0.6179761904761905,False
6,rbf_svr,rbf_svr_C_100_gamma_0p003_eps_0.03,,100.0,0.003,0.03,0.0029139094341706015,0.03414143331212812,0.8618273329921067,0.48404761904761906,False
6,rbf_svr,rbf_svr_C_100_gamma_0p003_eps_0.04,,100.0,0.003,0.04,0.002946757158848408,0.03551948170912358,0.6842221660190262,0.38416666666666666,False
6,rbf_svr,rbf_svr_C_100_gamma_0p01_eps_0.02,,100.0,0.01,0.02,0.00301792216196271,0.033409532143508065,2.767019374994561,0.6247619047619047,False
6,rbf_svr,rbf_svr_C_100_gamma_0p01_eps_0.03,,100.0,0.01,0.03,0.0030835088643031074,0.03463823401901175,1.6515595419914462,0.4932142857142857,False
6,rbf_svr,rbf_svr_C_100_gamma_0p01_eps_0.04,,100.0,0.01,0.04,0.003190112627791473,0.036072073725493176,1.162175917008426,0.3930952380952381,False
6,rbf_svr,rbf_svr_C_300_gamma_0p0005_eps_0.02,,300.0,0.0005,0.02,0.003659022796770213,0.03686081030674674,0.7091265420312993,0.6285714285714286,False
6,rbf_svr,rbf_svr_C_300_gamma_0p0005_eps_0.03,,300.0,0.0005,0.03,0.003569263522108655,0.03799584503023544,0.6026768329902552,0.5142857142857142,False
6,rbf_svr,rbf_svr_C_300_gamma_0p0005_eps_0.04,,300.0,0.0005,0.04,0.003552653992017328,0.03960949442825103,0.540585791983176,0.41345238095238096,False
6,rbf_svr,rbf_svr_C_300_gamma_0p00075_eps_0.02,,300.0,0.00075,0.02,0.0033792666880795726,0.03528119001003718,0.9234788329922594,0.623452380952381,False
6,rbf_svr,rbf_svr_C_300_gamma_0p00075_eps_0.03,,300.0,0.00075,0.03,0.0032696362654506955,0.036301192757693834,0.791336250025779,0.5019047619047619,False
6,rbf_svr,rbf_svr_C_300_gamma_0p00075_eps_0.04,,300.0,0.00075,0.04,0.003279488871691387,0.03781466147898891,0.6303211660124362,0.39976190476190476,False
6,rbf_svr,rbf_svr_C_300_gamma_0p001_eps_0.02,,300.0,0.001,0.02,0.003146370946777727,0.034206826084601454,1.2040740000084043,0.6194047619047619,False
6,rbf_svr,rbf_svr_C_300_gamma_0p001_eps_0.03,,300.0,0.001,0.03,0.0030623439703986346,0.03514450297633038,1.0103304160293192,0.49392857142857144,False
6,rbf_svr,rbf_svr_C_300_gamma_0p001_eps_0.04,,300.0,0.001,0.04,0.0030747311747110137,0.03639638930559099,0.8059961670078337,0.39345238095238094,False
6,rbf_svr,rbf_svr_C_300_gamma_0p003_eps_0.02,,300.0,0.003,0.02,0.00267818850798899,0.0312066614954385,3.3057494160020724,0.6121428571428571,False
6,rbf_svr,rbf_svr_C_300_gamma_0p003_eps_0.03,,300.0,0.003,0.03,0.0026184001838502327,0.031797694772177976,2.138234250014648,0.4745238095238095,True
6,rbf_svr,rbf_svr_C_300_gamma_0p003_eps_0.04,,300.0,0.003,0.04,0.0027371430994043333,0.03340278018605062,1.5871340000303462,0.3726190476190476,False
6,rbf_svr,rbf_svr_C_300_gamma_0p01_eps_0.02,,300.0,0.01,0.02,0.0032789495334548157,0.03404884455229825,7.309597917017527,0.6322619047619048,False
6,rbf_svr,rbf_svr_C_300_gamma_0p01_eps_0.03,,300.0,0.01,0.03,0.0032365970041777913,0.03457468176566939,4.050291042018216,0.5063095238095238,False
6,rbf_svr,rbf_svr_C_300_gamma_0p01_eps_0.04,,300.0,0.01,0.04,0.0032345242232504428,0.03567567072549097,2.4029273749911226,0.40154761904761904,False
6,rbf_svr,rbf_svr_C_500_gamma_0p0005_eps_0.02,,500.0,0.0005,0.02,0.0034447161437447266,0.03567257997438631,1.055047417001333,0.6253571428571428,False
6,rbf_svr,rbf_svr_C_500_gamma_0p0005_eps_0.03,,500.0,0.0005,0.03,0.0033493969521659625,0.0366425686586115,0.8584312080056407,0.5064285714285715,False
6,rbf_svr,rbf_svr_C_500_gamma_0p0005_eps_0.04,,500.0,0.0005,0.04,0.003329076199657679,0.0380417464906196,0.7191464999923483,0.4036904761904762,False
6,rbf_svr,rbf_svr_C_500_gamma_0p00075_eps_0.02,,500.0,0.00075,0.02,0.0031425579039499017,0.034099079718218565,1.4195286660105921,0.6202380952380953,False
6,rbf_svr,rbf_svr_C_500_gamma_0p00075_eps_0.03,,500.0,0.00075,0.03,0.003051873229746156,0.03496998208695786,1.1403516249847598,0.49238095238095236,False
6,rbf_svr,rbf_svr_C_500_gamma_0p00075_eps_0.04,,500.0,0.00075,0.04,0.003053241081050114,0.03627812139679186,0.905325542029459,0.3921428571428571,False
6,rbf_svr,rbf_svr_C_500_gamma_0p001_eps_0.02,,500.0,0.001,0.02,0.00292731875770465,0.033117470413854336,2.1388866669731215,0.6180952380952381,False
6,rbf_svr,rbf_svr_C_500_gamma_0p001_eps_0.03,,500.0,0.001,0.03,0.0028566017486512897,0.033812956233698434,1.4837094590184279,0.4880952380952381,False
6,rbf_svr,rbf_svr_C_500_gamma_0p001_eps_0.04,,500.0,0.001,0.04,0.002915627875077389,0.03540011897181002,1.1650452500325628,0.38654761904761903,False
6,rbf_svr,rbf_svr_C_500_gamma_0p003_eps_0.02,,500.0,0.003,0.02,0.002627351092761425,0.030709696223813397,5.741116292017978,0.6125,False
6,rbf_svr,rbf_svr_C_500_gamma_0p003_eps_0.03,,500.0,0.003,0.03,0.0026570889963122607,0.03128018413664847,4.025212875043508,0.47226190476190477,False
6,rbf_svr,rbf_svr_C_500_gamma_0p003_eps_0.04,,500.0,0.003,0.04,0.002720120140859438,0.03261963710833448,2.5372885830001906,0.37083333333333335,False
6,rbf_svr,rbf_svr_C_500_gamma_0p01_eps_0.02,,500.0,0.01,0.02,0.0034338427638316905,0.03434710041627265,10.351205333019607,0.6414285714285715,False
6,rbf_svr,rbf_svr_C_500_gamma_0p01_eps_0.03,,500.0,0.01,0.03,0.0033300393845081574,0.034805824436477194,5.803015000012238,0.5077380952380952,False
