seed,descriptor_set,candidate,C,gamma,epsilon,val_mse,val_mae,fit_seconds,mean_support_vector_ratio,selected
0,oracle_full,rbf_svr_C_500_gamma_0p01_eps_0.04,500.0,0.01,0.04,0.0028947259928866617,0.03453442418034307,1.142451166990213,0.3498809523809524,False
0,oracle_full,rbf_svr_C_750_gamma_0p0005_eps_0.02,750.0,0.0005,0.02,0.0020982254933102984,0.02619024226655027,1.8978413750301115,0.49023809523809525,False
0,oracle_full,rbf_svr_C_750_gamma_0p0005_eps_0.03,750.0,0.0005,0.03,0.0021545100668234458,0.027774158507592805,1.3667984170024283,0.37,False
0,oracle_full,rbf_svr_C_750_gamma_0p0005_eps_0.04,750.0,0.0005,0.04,0.0022579559280905956,0.03019291445915702,0.9391951670404524,0.29488095238095235,False
0,oracle_full,rbf_svr_C_750_gamma_0p00075_eps_0.02,750.0,0.00075,0.02,0.0019054454739525224,0.024941103063033283,2.712893834046554,0.47833333333333333,False
0,oracle_full,rbf_svr_C_750_gamma_0p00075_eps_0.03,750.0,0.00075,0.03,0.001959037419189937,0.026605800658649613,2.136117791000288,0.3597619047619048,False
0,oracle_full,rbf_svr_C_750_gamma_0p00075_eps_0.04,750.0,0.00075,0.04,0.0020640646512223733,0.02874309032639464,1.3265326250111684,0.2867857142857143,False
0,oracle_full,rbf_svr_C_750_gamma_0p001_eps_0.02,750.0,0.001,0.02,0.0017673533458733947,0.023975150024101867,3.637627916992642,0.4764285714285714,False
0,oracle_full,rbf_svr_C_750_gamma_0p001_eps_0.03,750.0,0.001,0.03,0.0018487484785094728,0.02574844865745776,2.540200040966738,0.3563095238095238,False
0,oracle_full,rbf_svr_C_750_gamma_0p001_eps_0.04,750.0,0.001,0.04,0.0019472499625637775,0.02802513795161026,1.766872665961273,0.2838095238095238,False
0,oracle_full,rbf_svr_C_750_gamma_0p003_eps_0.02,750.0,0.003,0.02,0.0017906796992867872,0.0240619713183851,6.876317624992225,0.49464285714285716,False
0,oracle_full,rbf_svr_C_750_gamma_0p003_eps_0.03,750.0,0.003,0.03,0.0018038563676116778,0.02518457519207239,3.455958542006556,0.37083333333333335,False
0,oracle_full,rbf_svr_C_750_gamma_0p003_eps_0.04,750.0,0.003,0.04,0.0019196988996384242,0.027045189194812275,2.176485249947291,0.2957142857142857,False
0,oracle_full,rbf_svr_C_750_gamma_0p01_eps_0.02,750.0,0.01,0.02,0.00258290522497896,0.02947191015531967,4.735216041037347,0.5417857142857143,False
0,oracle_full,rbf_svr_C_750_gamma_0p01_eps_0.03,750.0,0.01,0.03,0.0026892715164556196,0.031577517546275476,2.0488308329950087,0.4251190476190476,False
0,oracle_full,rbf_svr_C_750_gamma_0p01_eps_0.04,750.0,0.01,0.04,0.0028922106982795237,0.03453369322940641,1.1375765830161981,0.3498809523809524,False
0,oracle_full,rbf_svr_C_1000_gamma_0p0005_eps_0.02,1000.0,0.0005,0.02,0.0020167070465208895,0.02565885327416216,2.447540916968137,0.4832142857142857,False
0,oracle_full,rbf_svr_C_1000_gamma_0p0005_eps_0.03,1000.0,0.0005,0.03,0.0020833083548206085,0.027259977330232672,2.0147939170128666,0.36428571428571427,False
0,oracle_full,rbf_svr_C_1000_gamma_0p0005_eps_0.04,1000.0,0.0005,0.04,0.0021818259366802955,0.029463577813810007,1.410817667027004,0.2892857142857143,False
0,oracle_full,rbf_svr_C_1000_gamma_0p00075_eps_0.02,1000.0,0.00075,0.02,0.0018263306349733475,0.02439210866374967,3.636292124981992,0.4769047619047619,False
0,oracle_full,rbf_svr_C_1000_gamma_0p00075_eps_0.03,1000.0,0.00075,0.03,0.0018959220140046344,0.02613413168394113,2.577356541994959,0.3551190476190476,False
0,oracle_full,rbf_svr_C_1000_gamma_0p00075_eps_0.04,1000.0,0.00075,0.04,0.0020148059008239694,0.02826238228871972,1.6786338340025395,0.2863095238095238,False
0,oracle_full,rbf_svr_C_1000_gamma_0p001_eps_0.02,1000.0,0.001,0.02,0.0017291815566140639,0.02367062017640803,4.556368332996499,0.47523809523809524,True
0,oracle_full,rbf_svr_C_1000_gamma_0p001_eps_0.03,1000.0,0.001,0.03,0.0018040125362781387,0.025318524494747238,3.222255457949359,0.3520238095238095,False
0,oracle_full,rbf_svr_C_1000_gamma_0p001_eps_0.04,1000.0,0.001,0.04,0.001898331027773801,0.02748090096304257,2.0783323750365525,0.27976190476190477,False
0,oracle_full,rbf_svr_C_1000_gamma_0p003_eps_0.02,1000.0,0.003,0.02,0.00185749581088046,0.02424569037010355,8.674425957957283,0.5003571428571428,False
0,oracle_full,rbf_svr_C_1000_gamma_0p003_eps_0.03,1000.0,0.003,0.03,0.0018483678311714059,0.025252580713144176,3.8262042079586536,0.3775,False
0,oracle_full,rbf_svr_C_1000_gamma_0p003_eps_0.04,1000.0,0.003,0.04,0.0019505882039816556,0.027148494140950687,2.5804995839716867,0.2995238095238095,False
0,oracle_full,rbf_svr_C_1000_gamma_0p01_eps_0.02,1000.0,0.01,0.02,0.0025830993229901773,0.029486123196316695,4.646499541995581,0.541547619047619,False
0,oracle_full,rbf_svr_C_1000_gamma_0p01_eps_0.03,1000.0,0.01,0.03,0.0026895327826900947,0.03162301907404217,2.1551102910307236,0.425,False
