case_id,noise_level,noise_percent,replicate,descriptor_shift_l2,descriptor_shift_l1,standard_case_mae,standard_case_mae_change,calibrated_case_mae,calibrated_case_mae_change
2218,0.05,5,4,0.04204276395490446,0.020509013162230385,0.024710767463109275,0.015390562299594644,0.025242936650982685,0.01645490067534146
1870,0.05,5,4,0.051320401453838815,0.023549813419936404,0.02954034173523676,0.017639345869017897,0.025148287230062304,0.017639345869017897
1513,0.05,5,4,0.12177966978762009,0.06268852868312602,0.04872902220266288,0.032133229777652386,0.04819685301478947,0.036465474003706116
1125,0.05,5,4,0.05980255087191377,0.03320265654947962,0.04254545181070447,0.021002127229514476,0.037621228117656606,0.01333403500255834
305,0.05,5,4,0.04376949507862907,0.021949221550765338,0.035382642601466285,0.02190748018423894,0.035382642601466285,0.02190748018423894
566,0.05,5,4,0.05698366717249395,0.027741021016256046,0.04259813398900056,0.008315500874256865,0.0474625474029277,0.008315500874256865
2223,0.05,5,4,0.26685261537507554,0.10847088931632826,0.15444237863732496,0.09978456335280583,0.1732521937039313,0.11859437841941217
833,0.05,5,4,0.04666484917440053,0.023465569814562586,0.017122370451799044,0.0074209032932802226,0.017876574406048087,0.011933621356350548
2977,0.05,5,4,0.032960128400616136,0.01694421434080586,0.0013908431897833584,-0.00714044595740515,0.003473570224143782,-0.00019330550911758615
2671,0.05,5,4,0.055031093365518154,0.025870027579119378,0.04730646870255928,-0.00469583637806309,0.04783863789043268,-0.004163667190189686
2301,0.05,5,4,0.04124793256406873,0.019451813940641816,0.04293982384230311,0.022331435514894457,0.04511058674177118,0.018944636315743092
2657,0.05,5,4,0.0701590226519343,0.035766389662753154,0.04572322688575768,0.03059075153386548,0.04625539607363109,0.03059075153386548
918,0.05,5,4,0.055134343312734466,0.026703996913302584,0.05584548650419216,0.03729997826852718,0.06650473295680276,0.05352028291698318
928,0.05,5,4,0.025139985258071713,0.00945654979985837,0.03251074736405307,0.019988030522532618,0.03251074736405307,0.019988030522532618
1626,0.05,5,4,0.08865382805007063,0.05144831049284747,0.020438065159935025,-0.027571400040133576,0.020438065159935025,-0.027571400040133576
2847,0.05,5,4,0.01815178555812833,0.009162626344611955,0.05316150032544077,0.016527328198841854,0.05895633336412423,0.016527328198841854
2342,0.05,5,4,0.03251547135794516,0.01473402028832505,0.04446868785878383,-0.008951883420894369,0.04446868785878383,-0.008951883420894369
1522,0.05,5,4,0.05745607498642148,0.02450252568735008,0.04859799981061066,0.03167651662225972,0.05000077834411966,0.03167651662225972
1412,0.05,5,4,0.07280166897176256,0.03580983958720621,0.06887078180435274,0.03274592708880264,0.06628747515546039,0.03831318905390603
1679,0.05,5,4,0.4823644695555851,0.23099041021070008,0.09704114859583862,0.07047946446348685,0.10519171720983439,0.0823885471863039
572,0.05,5,4,0.05218801639860118,0.024948113205804544,0.031323235277817524,0.023445261244928694,0.0305333660268307,0.018264689470917
1401,0.05,5,4,0.2040329954041834,0.099446225595175,0.007898897652396717,-0.003755890515427813,0.012763311066323857,0.005972936312426468
2194,0.05,5,4,0.03875489168098318,0.017427664827149452,0.020384480119358315,-0.0013967017454348217,0.011761552596609891,-0.00139670174543482
2720,0.05,5,4,0.03193301617166162,0.013831751022442917,0.06535978475925146,0.02774137535070853,0.06096773025407701,0.02774137535070853
2068,0.05,5,4,0.14198754210887993,0.05937371089605193,0.07081042680635549,0.06194236393303178,0.08146967325896609,0.07166700634136877
2629,0.05,5,4,0.11970790890898822,0.05864824590226956,0.027285410376055017,0.018384683243080513,0.023526896267233727,0.016718151925110947
2043,0.05,5,4,0.08672989302776961,0.03356566849419322,0.029448632060932865,0.01280847482247971,0.035243465099616324,0.01280847482247971
2416,0.05,5,4,0.0409234223011507,0.018212636212741693,0.006349644389796814,-0.004139316989666556,0.016416591711347482,0.015080960566746357
1085,0.05,5,4,0.05513097355829331,0.020313891187772572,0.03660645383142537,0.021364019228858003,0.03284793972260408,0.023947325877750343
557,0.05,5,4,0.23055142020710098,0.11912223448681261,0.030144938556879622,-0.02198879173464001,0.03443385537781473,-0.0176998749137049
834,0.05,5,4,0.04401348486868917,0.021994226436200203,0.086604293054626,0.05114782497345827,0.09465172398438239,0.05543674179439337
906,0.05,5,4,0.1111657001359204,0.056081623273556765,0.046582546933856064,0.016671496138749776,0.05087146375479117,0.020960412959684885
694,0.05,5,4,0.050737470860002,0.021564144654491864,0.031170222107553377,0.018513848446700232,0.031170222107553377,0.018513848446700232
472,0.05,5,4,0.1350627369397693,0.06915434192903241,0.04833987285991256,0.04179351242175986,0.04833987285991256,0.03692909900783272
2337,0.05,5,4,0.05387045406936904,0.020053236065170763,0.03762930435870947,0.011924365790813192,0.04249371777263661,0.011924365790813192
306,0.05,5,4,0.026686988152945932,0.013039550573802319,0.008191812442616117,-0.008606246964221465,0.010228131372478286,0.0029834191131454524
1720,0.05,5,4,0.036554998987932276,0.01626418479166231,0.042543071912668706,0.028440458092954757,0.042543071912668706,0.028440458092954757
2810,0.05,5,4,0.028387832422500082,0.012199451054978324,0.040262548893910594,0.023133426382969113,0.045126962307837734,0.03072259885964429
105,0.05,5,4,0.10012986343352062,0.04162769881063967,0.08232291793366858,0.029522225264432045,0.08397925798405467,0.031178565314818135
1433,0.05,5,4,0.48641792529697764,0.2150313194063471,0.059529148827975345,0.0400987047412208,0.06328766293679663,0.04385721885004209
2273,0.05,5,4,0.04481123935671465,0.021029770251892614,0.03274627128537913,0.023310553490326597,0.034108812503041416,0.028027239073035618
2935,0.05,5,4,0.08171903751244276,0.041930571549922635,0.012431719880301041,0.0025271972380042224,0.008691477328886588,-0.0006099799361346317
1421,0.05,5,4,0.08953935512948066,0.04028331764789998,0.039452698189434934,0.028529744839838462,0.034588284775507794,0.028529744839838462
1407,0.05,5,4,0.10918453865281764,0.056319165353942914,0.03192470794021315,0.018397623284968682,0.03332748647372215,0.021203180351986678
214,0.05,5,4,0.03381825936044292,0.015349104388587805,0.06085278953380907,0.01201426815108686,0.06197696039632176,0.013138439013599547
2984,0.05,5,4,0.05419876579001745,0.027080912319260044,0.031080869204338498,-0.0067686972296109905,0.031080869204338498,-0.0067686972296109905
2534,0.05,5,4,0.0313064011077003,0.01681638444981611,0.030887033872724935,0.016808475762536183,0.021630565953623337,0.01680847576253619
288,0.05,5,4,0.10559873421332831,0.047448435611215894,0.013079347222700901,0.002052695476749574,0.01693923254000196,0.001942833792239529
2852,0.05,5,4,0.06514191389533451,0.027860234992546664,0.05405918379047677,0.04299640059261516,0.05985401682916023,0.04879123363129862
2804,0.05,5,4,0.10573454942244451,0.05033336047316959,0.026073220224997265,0.016189089004833623,0.02384640960237025,0.019757111420890067
388,0.05,5,4,0.05829494835390972,0.03195702615438705,0.05520483954896652,0.022119974425816258,0.05134495423166548,0.01333586541546735
2102,0.05,5,4,0.04009525267654834,0.018825435008456255,0.01973601996089195,0.010274009376465016,0.016507503667728556,0.003185607766000572
2623,0.05,5,4,0.16211619236965008,0.07778941543292844,0.13719587237064618,0.11367885962000612,0.15167344321119877,0.12390565641618868
264,0.05,5,4,0.04507497753265216,0.02131712223430091,0.013561109889359095,-0.019021024956142517,0.023114457036863843,-0.0014202468788813843
2365,0.05,5,4,0.0552672242093778,0.02489997661412333,0.05216185860741812,0.03213408275443849,0.05702627202134526,0.0419227198614135
1454,0.05,5,4,0.049527117799616584,0.02090968249539358,0.02232022422575917,0.005770823744623236,0.02607873833458046,0.005770823744623236
578,0.05,5,4,0.048279274449476293,0.023952900882445165,0.011530483198446583,-0.003466465988420214,0.011530483198446583,-0.003466465988420214
1625,0.05,5,4,0.3329796851967834,0.1610917428200921,0.1086946838941414,0.09769425608093091,0.11941374062587273,0.10261847977397878
2950,0.05,5,4,0.033316497434404804,0.015155520969490533,0.030429573326671195,0.023917031193585722,0.035183642875031604,0.028671100741946128
1135,0.05,5,4,0.035491349998528744,0.016610144563450016,0.04949320789205031,0.022938900876909696,0.057540638821806704,0.027227817697844797
1517,0.05,5,4,0.04698333641900238,0.019898037366346648,0.03896958860808272,0.032691819105553854,0.04962883506069332,0.032691819105553854
866,0.05,5,4,0.04636011346243006,0.022553038136391944,0.010289369291623048,0.010289369291623048,0.010289369291623048,0.010289369291623048
199,0.05,5,4,0.24630726376669962,0.1123835488670839,0.11124810975742211,0.10182470474656576,0.12629941071520717,0.1255359281822056
228,0.05,5,4,0.0900824985877897,0.047326052497033526,0.06483037905928381,0.039066520736271926,0.06969479247321095,0.04339876496232566
29,0.05,5,4,0.022652818634898375,0.012528514433737722,0.0672556496818295,0.037302256532151024,0.07012410711724013,0.03876793543405265
2998,0.05,5,4,0.060851714532750525,0.02980548668601621,0.024770422087629602,0.014414693290262995,0.029634835501556742,0.018407464892131346
1036,0.05,5,4,0.03565983602610019,0.016947950140670492,0.022769366328385058,0.011861437356505342,0.027164908870872737,0.010268834824817597
2376,0.05,5,4,0.03903243382033244,0.019396554212001954,0.038080535499708856,0.0025301173042437952,0.038080535499708856,0.0025301173042437952
1486,0.05,5,4,0.03306635162239217,0.01592783335538015,0.055226065599275065,0.017310236528159884,0.055226065599275065,0.017310236528159884
1951,0.05,5,4,0.0316150809994236,0.012942107721582396,0.03103571121472176,0.020304063816246883,0.032210918674650695,0.022011481396693032
399,0.05,5,4,0.10376547586241094,0.054715984004651226,0.041512063417484146,-0.021828254891098575,0.04204423260535755,-0.021296085703225172
1743,0.05,5,4,0.430153215167001,0.19702870486153357,0.08747145345355894,0.07537198796094713,0.09186350795873341,0.07976404246612159
2384,0.05,5,4,0.061204949366653744,0.028363162668666897,0.03975536004320862,0.007884184738834281,0.04461977345713576,0.007884184738834281
622,0.05,5,4,0.04134487985929647,0.021305551380324445,0.04241026516481994,0.03179249641227522,0.04355137101709383,0.03293360226454911
2698,0.05,5,4,0.048328032501801704,0.02760601450204572,0.03846344702078891,0.017124911349075234,0.03846344702078891,0.017124911349075234
1004,0.05,5,4,0.05921528079561511,0.02918964305849445,0.046056392564131944,0.027068115706238953,0.0518512256028154,0.027068115706238953
1555,0.05,5,4,0.2797140173916722,0.13427866736646768,0.08918728173488061,0.03260999945765179,0.09790849037683688,0.033283777169851675
2954,0.05,5,4,0.3288241987151892,0.165949926626998,0.13908922585882333,0.09352517969000172,0.14927611340268127,0.0945659431803248
2649,0.05,5,4,0.0901358365122328,0.03821385117797798,0.03033381593785522,-0.013616291180713117,0.03033381593785522,-0.013616291180713117
2263,0.05,5,4,0.030628752187567096,0.014975257658451594,0.013570497915661416,0.0022020467504457134,0.019365330954344874,0.012716495458680569
2008,0.05,5,4,0.27826087283011236,0.1363099939864894,0.11276386290652451,0.08737392907336264,0.11855869594520796,0.09692727622086736
2049,0.05,5,4,0.06159539840759197,0.029515359785550938,0.059595336185645165,0.040748151949203504,0.06388425300658027,0.045037068770138605
1798,0.05,5,4,0.07024742071071709,0.0319948589631998,0.04120032258859818,0.02960642114177481,0.04120032258859818,0.02960642114177481
2261,0.05,5,4,0.05715613726397443,0.027483456020682178,0.0474585969747096,0.018188675542015358,0.05325343001339306,0.018188675542015358
2974,0.05,5,4,0.03224390025973994,0.014813360685069568,0.03551311209490704,0.03327164795722515,0.03551311209490704,0.03327164795722515
2945,0.05,5,4,0.24798129063072968,0.11088652103624358,0.03150186624737977,0.008013503577428457,0.03213540664373295,0.016797612587777372
2574,0.05,5,4,0.23587620448367894,0.12415717040462863,0.1148782198815714,0.10692830774216643,0.12935579072212403,0.1170138240775446
2878,0.05,5,4,0.07861674634556405,0.040837368008382224,0.08497398684043408,0.04653424414775741,0.09130098906699095,0.04706641333563082
1432,0.05,5,4,0.06005586944798567,0.026121735820901215,0.0590799565424906,0.03568382118297714,0.06712738747224699,0.03997273800391224
1223,0.05,5,4,0.3407870698167255,0.13972980895018372,0.13764362171249017,0.11122772813096862,0.1439854424702038,0.11274846287987375
1335,0.05,5,4,0.05216081902040083,0.021864496427529197,0.02452346603617279,0.010866092780328402,0.028281980144994074,0.012459024059238207
1376,0.05,5,4,0.037559645620009116,0.020722146297751497,0.05298025382192394,0.03179375512469754,0.050929116360905,0.034134672168853054
2333,0.05,5,4,0.053676479899479455,0.027032575295347545,0.05132368858340758,0.043963941889474896,0.05132368858340758,0.043963941889474896
747,0.05,5,4,0.1640469129212027,0.07875555765788828,0.06525190610883833,0.023278993460257927,0.06514876842459896,0.027567910281193028
1124,0.05,5,4,0.05338590501984582,0.02508029554136965,0.022962367357382635,-0.007235133295802942,0.022962367357382635,-0.007235133295802942
1544,0.05,5,4,0.045598497690966404,0.01811669310031277,0.029834313654223454,0.012769861071358843,0.034124996950918154,0.013302030259232253
2680,0.05,5,4,0.21088516280225095,0.1045123534970313,0.03165769885869639,0.015987765274439632,0.026793285444769246,0.006258938446585347
2654,0.05,5,4,0.06810622371695393,0.03173976607427726,0.05023113257287942,0.01140590912500361,0.05023113257287942,0.01140590912500361
168,0.05,5,4,0.0681217088778385,0.03551507216694427,0.014617033570518561,0.008163211237507628,0.0194814469844457,0.008163211237507628
2245,0.05,5,4,0.08860418918141612,0.03972583331831051,0.01822857638578395,-0.004232680200499394,0.01822857638578395,-0.004232680200499394
2471,0.05,5,4,0.020564206859984564,0.010135943822967569,0.05462912838547829,0.022165608631621148,0.05595015733830669,0.02348663758444955
1697,0.05,5,4,0.03616487864146237,0.014520182883260938,0.023105313985138737,0.005525101568774976,0.03172824150788716,0.014680198279396803
2360,0.05,5,4,0.2417822721674655,0.10498696044398347,0.04317300605112691,0.0006514700454220007,0.04792707559948732,0.005405539593782413
2171,0.05,5,4,0.07722459905434878,0.041480700601729946,0.0072690562312713106,-0.03265890116577811,0.012927588230527504,-0.022135955752594777
245,0.05,5,4,0.023639010807099625,0.012092680707418294,0.016413329325181712,-0.012582118942797989,0.006859982177676971,-0.012582118942797989
2214,0.05,5,4,0.05574062726847921,0.023447728015994717,0.03412074392182318,0.026479057211150302,0.03412074392182318,0.022087002705975845
2252,0.05,5,4,0.07948537474879193,0.029527491939688576,0.04627300850357538,0.040239201832612884,0.05206784154225884,0.0445147235509505
1287,0.05,5,4,0.042099758056615075,0.019320244787499996,0.059596433942592855,0.051707817638039,0.06539126698127631,0.05750265067672246
677,0.05,5,4,0.048781261715063945,0.021418279361824666,0.06629419805817874,0.04033537724055061,0.07121636353662691,0.03710697410500305
1562,0.05,5,4,0.1915348034228802,0.08834087331303839,0.07558472154181749,0.058151088765713614,0.08044913495574463,0.058151088765713614
762,0.05,5,4,0.062892601452423,0.03331390183129074,0.04043999269271662,0.020160311739873246,0.044198506801537904,0.02391882584869453
835,0.05,5,4,0.041204875798303904,0.023052391343380767,0.017202976670535903,0.005674142431993712,0.015309889356364449,0.008645468531749398
1091,0.05,5,4,0.4287200978088299,0.214393197396835,0.16831170456489605,0.14702812064945384,0.17756817248399764,0.15367907764142827
2829,0.05,5,4,0.04720992776671972,0.01848211953665252,0.021878786858072305,0.007543924317572779,0.018120272749251015,0.007543924317572779
2874,0.05,5,4,0.1340844115923035,0.06699756558297579,0.023208491185158886,0.01695358555468884,0.029003324223842344,0.02756950460218081
716,0.05,5,4,0.022004020373643178,0.010371731525849989,0.05287697910616407,0.0311608053403627,0.05400114996867675,0.032284976202875376
466,0.05,5,4,0.06344783942382878,0.0315945763172809,0.008015691722319813,-0.010407433288020074,0.008015691722319813,-0.010407433288020074
2182,0.05,5,4,0.08567310351839484,0.036998324246333154,0.004786265521170452,-0.001324311763724273,7.814789275668865e-05,-0.0011680159782108956
731,0.05,5,4,0.05535216884427666,0.02295426442393567,0.02772022603149832,0.01751763260871264,0.02772022603149832,0.01751763260871264
2323,0.05,5,4,0.07526320878718129,0.03484525214305727,0.01176633298409497,-0.0012174107787099597,0.006901919570167829,-0.0012174107787099597
2717,0.05,5,4,0.04157907759135474,0.02007076856990596,0.014207278296706781,-0.004439250317673282,0.015137697921463099,0.0025150996626450706
2876,0.05,5,4,0.4716050002322697,0.22134166258893087,0.2001137923716822,0.18503265123881923,0.2174176912205402,0.20233655008767723
231,0.05,5,4,0.03250233414272057,0.016229578177954,0.03823240471720622,0.020490432579707063,0.043968683403427106,0.020431878227244488
2411,0.05,5,4,0.04536444479953395,0.017369305640624735,0.01809416862420859,-0.014131590384451047,0.009782696341362447,-0.013820135144548764
223,0.05,5,4,0.18039482380386254,0.07916457508524406,0.06647113362629356,0.03197217591866545,0.072265966664977,0.03795497883766751
1690,0.05,5,4,0.03898949982671236,0.015856176777929155,0.03846317559868173,0.01682067338747978,0.03846317559868173,0.01682067338747978
1464,0.05,5,4,0.05627662162737824,0.02515521008900868,0.029779576336518072,0.011236698020417712,0.03557440937520153,0.011236698020417712
675,0.05,5,4,0.047917180739777424,0.018272263407616708,0.06773983098033061,0.049623091197909336,0.06886400184284329,0.048163955411529666
1351,0.05,5,4,0.04936884214921715,0.025193584008537606,0.01175775127879512,-0.0017333266610430383,0.01662216469272226,-0.0017333266610430366
642,0.05,5,4,0.04661040128387365,0.02186096035650725,0.01802793740271361,0.011431693644625481,0.021786451511534893,0.018948721862268047
1146,0.05,5,4,0.23031232781680716,0.10622239448140255,0.044207629162644986,0.02080660165492393,0.054866875615255585,0.0313555042419678
641,0.05,5,4,0.05173733893368094,0.024933694529271903,0.013597474629654625,-0.011011931506328433,0.0156337935595168,-0.0009281816467098733
2978,0.05,5,4,0.08383619106800037,0.0487423569988041,0.0488269679680448,0.029836100580592394,0.05462180100672826,0.030342970943040337
2443,0.05,5,4,0.05800538809801055,0.031161330247758856,0.03644296632967814,-0.021904466322490046,0.03644296632967814,-0.022436635510363456
1380,0.05,5,4,0.06052575274365437,0.025714821587718602,0.03097562832531287,0.011721033202408027,0.027005881323501766,0.011015477759282605
2242,0.05,5,4,0.03963240605945131,0.019002151639440294,0.03334551413454168,0.022687708092557976,0.03763443095547679,0.026976624913493084
2122,0.05,5,4,0.024766818664138667,0.012683769239911663,0.053102009611141865,0.029642317867413007,0.057390926432076966,0.033931234688348105
935,0.05,5,4,0.056935383766161564,0.025203565176401602,0.013916011680179858,0.004173632039993436,0.013916011680179858,0.004173632039993436
1170,0.05,5,4,0.05216576813021701,0.022611344224790778,0.06296423921321341,0.02979916127000548,0.05857218470803896,0.029799161270005484
2211,0.05,5,4,0.08634814407820562,0.04048412353878311,0.01992074419896443,0.0007015243040737751,0.019388575011091022,0.004460038412895058
2481,0.05,5,4,0.041732650740698714,0.017461936542224183,0.012616116196218656,-0.0014286996227212967,0.013120091329957513,5.695135773878257e-06
2833,0.05,5,4,0.06263804681730571,0.0309628635685267,0.050692847339863206,-0.0017725434215647845,0.04810954069097086,-0.008747904575631592
672,0.05,5,4,0.05268861235622843,0.019633042121489943,0.028907750032635838,0.011950636028825398,0.02837558084476243,0.011950636028825398
2861,0.05,5,4,0.0526862827070864,0.021429864099026325,0.04905710450006051,0.0424178057310417,0.05018127536257319,0.04354197659355438
190,0.05,5,4,0.2770535169797083,0.12839452700271825,0.10714575466859791,0.06810181742566285,0.10714575466859791,0.07186033153448412
1604,0.05,5,4,0.030097858196984472,0.01562622408230933,0.053496289412146014,0.021101328228916583,0.058170266064766475,0.025775304881537044
270,0.05,5,4,0.08233720473394171,0.034731435418613295,0.029089315656287203,0.019637029701758756,0.033379998952981896,0.02715405791940132
1391,0.05,5,4,0.11736874779017256,0.06247943651004636,0.057498272861850885,0.03672276893490101,0.06329310590053434,0.048312435012267924
720,0.05,5,4,0.13990838411129342,0.07112693890103822,0.052309655144571074,0.04802227152092109,0.052309655144571074,0.04802227152092109
211,0.05,5,4,0.027755062891181046,0.01336631438642911,0.05353440644210053,0.03257651745098471,0.054006765350853206,0.02379240844063578
1935,0.05,5,4,0.04253980906400408,0.023200510590432804,0.0493379525169841,0.012383085601352109,0.0498701217048575,0.015498561438117862
2108,0.05,5,4,0.04842385895672785,0.026523972385783922,0.02528123866510747,0.013334920158493534,0.021967094494191878,0.00986363042367968
2924,0.05,5,4,0.040677231280452184,0.021295518561245935,0.055849563537714385,-0.006776825873407034,0.050054730499030926,-0.006776825873407041
2504,0.05,5,4,0.04580038102991611,0.019746581387336214,0.04395936824722382,0.035655200893159655,0.04395936824722382,0.03875124843479598
805,0.05,5,4,0.27540151577839944,0.12321820442412466,0.02123058052411911,0.006671488704013306,0.022766559019939493,0.009456176409953176
2100,0.05,5,4,0.1027580703365296,0.053532009186105206,0.017401158433505277,0.007045810211761514,0.01300910392833082,-0.0017382987985874072
1166,0.05,5,4,0.05580697832145458,0.026624942098214362,0.03013528836213746,0.009361714640390595,0.030667457550010865,0.009893883828264002
475,0.05,5,4,0.04271246480784031,0.018653108022560337,0.03517405083724055,0.02095332837256623,0.040038464251167694,0.023822075259898098
1925,0.05,5,4,0.05550469898876404,0.027830839576723936,0.014592652187279533,0.0044851540998654925,0.018984706692453997,0.0044851540998654925
2922,0.05,5,4,0.052163577236884535,0.026822368334290605,0.028457873004980924,0.010179065477063539,0.028457873004980924,0.010179065477063539
1039,0.05,5,4,0.05801464773825164,0.029280448526046145,0.043072378726428065,0.028862486259356255,0.04354473763518074,0.03524320824283429
1747,0.05,5,4,0.049001781617359574,0.027333164148445253,0.07177604283488102,0.007477104286553349,0.06801752872605973,0.01176602110748845
2632,0.05,5,4,0.44396418610179095,0.2145061204483705,0.15283678453702365,0.09307295822890876,0.1600538434369912,0.0997578479410029
2836,0.05,5,4,0.04542380771595893,0.02377436994415164,0.013969023066335007,-0.010889593242333417,0.018723092614695423,-0.006135523693973001
1299,0.05,5,4,0.05462726583022531,0.026526697897878888,0.022881909227489047,-0.0011731739922530987,0.028911830234861165,-7.666398808121866e-06
2287,0.05,5,4,0.049041967481169374,0.023215630821375916,0.06632660199943095,0.048746292535565505,0.0754799322342932,0.05303520935650061
1565,0.05,5,4,0.04616287746020058,0.022359832768332196,0.022976331857632974,0.01208812384140452,0.027840745271560115,0.012088123841404522
776,0.05,5,4,0.06143071356020163,0.028303955083948163,0.0211136198471231,0.0008187035889299921,0.02540253666805821,0.0007098465382200034
1430,0.05,5,4,0.07220126204536088,0.03086596480518872,0.06923309779226458,0.051873704997045716,0.08365085835369646,0.07058214885517228
1415,0.05,5,4,0.032391046353028655,0.015023077074974701,0.005366975255432459,-0.0010276780310385317,0.0023104867272717676,-0.0003256524503779338
1206,0.05,5,4,0.13570795779253605,0.06694702430044208,0.08743907300767571,0.04833643073935168,0.08929916076601602,0.054588573002866445
888,0.05,5,4,0.02917992008162905,0.01448676710866545,0.03369168526602849,0.02098238572146638,0.03855609867995563,0.029213666972602702
297,0.05,5,4,0.05671643450279624,0.029033640463568305,0.03687272530794314,0.0276837740460838,0.04173713872187028,0.0276837740460838
336,0.05,5,4,0.062082426113035105,0.027405230625960196,0.004556719144507445,-0.0051423361640226435,0.006300246113507057,0.0036570793236058545
382,0.05,5,4,0.0482367392434309,0.021674792116472236,0.014897341571277742,0.004799068251529476,0.011138827462456459,0.004799068251529476
2190,0.05,5,4,0.017540496585423806,0.009527801097355426,0.04031079035359221,0.035610627582659926,0.04517520376751935,0.04061889861935004
2247,0.05,5,4,0.031121127010621603,0.015419457069337384,0.025151907974165087,0.0121161678362014,0.01700133936016934,0.003332058825852479
2453,0.05,5,4,0.029236895518785926,0.015225946044196687,0.039193812272322506,0.032006732493937484,0.03661050562343016,0.028642290845138207
882,0.05,5,4,0.04193682556111528,0.019461289327830474,0.012472237602871427,0.006246400581846778,0.016230751711692717,0.00644491284740456
1672,0.05,5,4,0.03028412611714073,0.013694036054569191,0.02707167838067294,0.00011134799192502251,0.021078598540916878,0.002799239478278523
2976,0.05,5,4,0.07789623628391625,0.03577114887637921,0.017891914529331525,-0.002799998098295814,0.023686747568014983,0.007432926215585667
1025,0.05,5,4,0.043634575185132515,0.02116069190764175,0.011636980386601381,0.010778218868454315,0.01539549449542267,0.010778218868454315
67,0.05,5,4,0.06750573567172855,0.034185735872539424,0.063735258662313,-0.010879231959353752,0.06426742785018641,-0.010879231959353752
1122,0.05,5,4,0.04924386977845314,0.02502934926010089,0.010860861945883066,-0.007505123435734173,0.00886690132073141,0.0006878034829720936
2675,0.05,5,4,0.04320610751193901,0.022932149497558223,0.05156948948875066,0.01769510172227929,0.05789649171530752,0.017695101722279283
2529,0.05,5,4,0.057231243983172995,0.027630728586460637,0.030052093185465086,0.0016511657829358928,0.030052093185465086,0.0016511657829358928
2894,0.05,5,4,0.10642184952407181,0.049446588305179194,0.02152728745132341,0.010196063292678824,0.02639170086525055,0.015503204475785647
1493,0.05,5,4,0.07569529560083486,0.03355775007283084,0.049981200095077415,0.034716173262963404,0.053739714203898704,0.03558129357511853
2164,0.05,5,4,0.04274351582767113,0.02093676686972332,0.012331342747296185,0.007619209701499874,0.00668929349123791,0.0020653176806722656
1830,0.05,5,4,0.10915459026588649,0.04759245942839519,0.02334427194185827,0.015944778579890226,0.01847985852793113,0.014031530492867747
1390,0.05,5,4,0.29508401276423074,0.14711467493422747,0.2051540002708523,0.1816435793215792,0.2149010986561134,0.18380464286278536
430,0.05,5,4,0.037276209958299104,0.01768487776497522,0.020918652197472853,-0.006632659577090028,0.01229572467472443,-0.006632659577090028
596,0.05,5,4,0.06242963871928888,0.02740743976963743,0.02882019090729848,0.016758462139374646,0.02882019090729848,0.016758462139374646
2067,0.05,5,4,0.052027511765637205,0.023568964590105688,0.045608857362664484,0.012801575705724488,0.050473270776591625,0.012801575705724488
2839,0.05,5,4,0.036182786364294776,0.017954784330382625,0.022520751446547745,0.012411448432672107,0.022520751446547745,0.012411448432672107
526,0.05,5,4,0.08130957340225345,0.03515057441364256,0.01916494644758537,0.01052733645718269,0.02402935986151251,0.01052733645718269
2910,0.05,5,4,0.036757567529962586,0.020021023384100542,0.020393956240534413,0.01991158359659466,0.020393956240534413,0.01991158359659466
2434,0.05,5,4,0.1216610621577955,0.054906261898833984,0.10656997236090111,0.09250817328355765,0.11981252546240405,0.09995589334637713
2391,0.05,5,4,0.162462188118069,0.08792607887188657,0.023609603645446908,-0.01842334839692365,0.019217549140272443,-0.018423348396923656
2958,0.05,5,4,0.039881169782830184,0.015977301978533365,0.02009237839033197,-0.0063065704470709055,0.012510586861129656,-0.004735031741410977
688,0.05,5,4,0.16043925435399248,0.06316298720040467,0.02086868209939521,0.010034371026767807,0.01600426868546807,0.010034371026767807
1162,0.05,5,4,0.03755062663750773,0.021102681597308784,0.012048158922275773,0.0004905261685678834,0.009758843265581574,0.001959724620694974
2554,0.05,5,4,0.05653188821592771,0.022691084535434423,0.04421370915997325,0.0300888460567641,0.04533788002248593,0.03121301691927678
489,0.05,5,4,0.038922704808765564,0.019558980706035622,0.03620145960145038,0.026869008246248386,0.03620145960145038,0.026869008246248386
1864,0.05,5,4,0.04460116225325791,0.022441890343758392,0.015392746132240493,0.013226714805895193,0.015392746132240493,0.013226714805895193
1461,0.05,5,4,0.30788021378494085,0.15301512779092233,0.11366009981566533,0.06254755897014022,0.11805215432083979,0.07069812758413598
2151,0.05,5,4,0.04775391449467368,0.02593093969055299,0.02097790574191606,0.011476971108503889,0.03163715219452666,0.016873553710304436
1022,0.05,5,4,0.12033423814909444,0.053099364662312465,0.0736784930606629,0.04786810531622265,0.07785117018908196,0.054511614979416284
1988,0.05,5,4,0.06763134499758568,0.029624831038659864,0.023395044599436633,0.009003668750372684,0.015244475985440892,0.0009082371709612756
2152,0.05,5,4,0.04076756487511096,0.01692207408980393,0.03187401143204377,0.011624496577175618,0.03766884447072723,0.021708246436794178
2726,0.05,5,4,0.03805053954980234,0.01832065041968325,0.015565404148636126,0.0008048760907989807,0.020429817562563266,0.000804876090798979
2350,0.05,5,4,0.019846710347276728,0.010609149749177267,0.026079965309203847,0.010070181154348927,0.028116284239066022,0.010070181154348927
1709,0.05,5,4,0.3240226897765189,0.15336771619387649,0.22311621041143231,0.13657479205765588,0.24192602547803865,0.14993026555762168
