noise_level,noise_percent,replicate,feature_index,feature_name,signed_mean_delta_z,mean_abs_delta_z,median_abs_delta_z,rms_delta_z,p95_abs_delta_z,fraction_abs_delta_z_gt_1,fraction_abs_delta_z_gt_2
0.05,5,1,47,story_4_to_story_3_rms_ratio,-0.00773254560009127,0.008601000370476775,0.0027537114788262476,0.017639305716983945,0.04001749083353803,0.0,0.0
0.05,5,1,48,story_1_max_abs_spatial_fraction,0.017701323295480822,0.05568305422046344,0.04173355997657745,0.0723934834419175,0.1510465231928761,0.0,0.0
0.05,5,1,49,story_1_rms_spatial_fraction,0.002640485782656478,0.005011658038297592,0.0034195668421239445,0.006929681324316276,0.01593394043933467,0.0,0.0
0.05,5,1,50,story_2_max_abs_spatial_fraction,0.032577113513082505,0.08961609032063576,0.07213873371695353,0.11437947291590597,0.23722652571560815,0.0,0.0
0.05,5,1,51,story_2_rms_spatial_fraction,0.004446670663232597,0.007378284247347222,0.006574702494105185,0.009091906031485564,0.017301503232659794,0.0,0.0
0.05,5,1,52,story_3_max_abs_spatial_fraction,0.0006302149145846823,0.0456522254892159,0.03908749517813718,0.056864444111053104,0.10869077396586098,0.0,0.0
0.05,5,1,53,story_3_rms_spatial_fraction,-0.00013128795255375729,0.0045459211077981876,0.0038017796587023955,0.005844054873060498,0.011985594808876154,0.0,0.0
0.05,5,1,54,story_4_max_abs_spatial_fraction,-0.06440800527359619,0.10085043703208407,0.0776718105265019,0.12914934492821684,0.26295531229309876,0.0,0.0
0.05,5,1,55,story_4_rms_spatial_fraction,-0.01135759869942911,0.01184224948488249,0.010618967807996545,0.014359909264720552,0.02700717174371395,0.0,0.0
0.05,5,1,56,ground_dominant_frequency,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05,5,1,57,ground_spectral_centroid,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05,5,1,58,ground_band_energy,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05,5,1,59,story_1_dominant_frequency,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05,5,1,60,story_1_spectral_centroid,0.28932320915647175,0.29077821623227673,0.10522036345717023,0.4809073640670394,1.162244380883101,0.07555555555555556,0.0022222222222222222
0.05,5,1,61,story_1_band_energy,0.0015481675900739492,0.0022460703783953513,0.00033525835615525894,0.008601794266645334,0.008209803595632045,0.0,0.0
0.05,5,1,62,story_2_dominant_frequency,-0.0016293188795783902,0.0016293188795783902,0.0,0.03456307285395443,0.0,0.0,0.0
0.05,5,1,63,story_2_spectral_centroid,0.14800648521888543,0.14837399181150918,0.11545809348506188,0.18633298844958424,0.3803758039729605,0.0,0.0
0.05,5,1,64,story_2_band_energy,6.621089177034041e-05,0.000969268855008462,4.452426611295294e-05,0.004541674317136693,0.0034266998652857862,0.0,0.0
0.05,5,1,65,story_3_dominant_frequency,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05,5,1,66,story_3_spectral_centroid,0.10071648082376858,0.10148449470075813,0.09144946472830442,0.12045758480806627,0.22733550348780757,0.0,0.0
0.05,5,1,67,story_3_band_energy,0.0002348966543333897,0.000756899205118389,2.3544877664653522e-05,0.0033928599812355275,0.0034889079237477865,0.0,0.0
0.05,5,1,68,story_4_dominant_frequency,0.0002514180336248582,0.0002514180336248582,0.0,0.0053333818946617395,0.0,0.0,0.0
0.05,5,1,69,story_4_spectral_centroid,0.08308592013919917,0.08350085330330927,0.07026564400056422,0.1036391487293337,0.20611582725969907,0.0,0.0
0.05,5,1,70,story_4_band_energy,6.590588778071752e-05,0.00042935068785168826,2.5704935755541796e-05,0.001593683407893044,0.0019436900690237128,0.0,0.0
0.05,5,1,71,story_1_ground_correlation,-0.006276073132348755,0.010342302936605109,0.005762082907132764,0.015426069526039544,0.0370040261727187,0.0,0.0
0.05,5,1,72,story_2_ground_correlation,-0.0008565070184412411,0.003330133894436522,0.002959447771634759,0.0038561425686878563,0.006916871326362259,0.0,0.0
0.05,5,1,73,story_3_ground_correlation,0.0022447690590408484,0.0028027834019860856,0.001868822097427066,0.004064184678082133,0.009273470663938741,0.0,0.0
0.05,5,1,74,story_4_ground_correlation,0.0004883902006191889,0.0008665439544143774,0.0008601835315481822,0.0010004272644368835,0.0017264580722505054,0.0,0.0
0.05,5,1,75,story_2_story_1_correlation,-0.012855054367023099,0.015188895778882374,0.009291913550959739,0.023112283460631298,0.059423808214276,0.0,0.0
0.05,5,1,76,story_3_story_2_correlation,-0.0032359316615269366,0.006158693324069241,0.0055537646799213415,0.007054695864106782,0.01224742447338786,0.0,0.0
0.05,5,1,77,story_4_story_3_correlation,-0.026131851500012796,0.026131851500012796,0.016897146710837366,0.03237558443781469,0.06950963170193752,0.0,0.0
0.05,5,2,0,story_1_mean,-0.01021272583229965,0.12329244165394307,0.047945927123395155,0.2674741022241398,0.47020955606860315,0.022222222222222223,0.0
0.05,5,2,1,story_1_std,0.009453523426723056,0.009546098849056424,0.0023467992686790765,0.020988105031628363,0.04634129589775665,0.0,0.0
0.05,5,2,2,story_1_max_abs,0.11652807714363961,0.12427912554220225,0.029033251967321864,0.28256104192288056,0.6300934391422041,0.017777777777777778,0.0022222222222222222
0.05,5,2,3,story_1_rms,0.00945416768158244,0.009546486652815748,0.002356274035113743,0.020996834945378733,0.04615207061771622,0.0,0.0
0.05,5,2,4,story_1_peak_to_peak,0.11543703711913982,0.1167164130502765,0.029083337604809967,0.26129722931935906,0.5650022154446255,0.017777777777777778,0.0
0.05,5,2,5,story_1_crest_factor,0.16639095197667544,0.20053927440409453,0.10142640820421078,0.3155546506024739,0.7473025463036093,0.015555555555555555,0.0
0.05,5,2,6,story_2_mean,0.013485614073885635,0.06497599267383894,0.022479569792651477,0.1549946203395914,0.2917814697237071,0.0022222222222222222,0.0
0.05,5,2,7,story_2_std,0.0020771459253222453,0.002103362467615815,0.000995577999612461,0.003980759810149822,0.008618458123435152,0.0,0.0
0.05,5,2,8,story_2_max_abs,0.04204114898003357,0.04339952036138796,0.013158411020216459,0.09099339933114284,0.207994940291177,0.0,0.0
0.05,5,2,9,story_2_rms,0.002076484490211227,0.0021031688062396413,0.0009927712532064963,0.003978912791658414,0.008636886126125367,0.0,0.0
0.05,5,2,10,story_2_peak_to_peak,0.03939052575749248,0.039691320203540596,0.013269279030245258,0.0812866260525191,0.1960591526791699,0.0,0.0
0.05,5,2,11,story_2_crest_factor,0.07380592878114858,0.09111382876855671,0.08452384464343587,0.10991223945870353,0.190889703595088,0.0,0.0
0.05,5,2,12,story_3_mean,0.005264154443472697,0.04408852967875589,0.01998958645538363,0.0823467886606077,0.1814081542668719,0.0,0.0
0.05,5,2,13,story_3_std,0.0008558656272679735,0.0009779933766027472,0.0005487965283616956,0.0018293760747253496,0.003263469794642291,0.0,0.0
0.05,5,2,14,story_3_max_abs,0.02608294638539849,0.026435565563437322,0.008649171262601176,0.05483795544760216,0.12070246025567215,0.0,0.0
0.05,5,2,15,story_3_rms,0.0008564349278329842,0.0009781166175182117,0.000544746350573864,0.0018296589456947513,0.0032657257103989577,0.0,0.0
0.05,5,2,16,story_3_peak_to_peak,0.023625339499205426,0.023719697012449477,0.00890007855544349,0.0462692078196464,0.10158717530982629,0.0,0.0
0.05,5,2,17,story_3_crest_factor,0.07910006603351973,0.09372840581056686,0.08369331433768232,0.11252255671026752,0.19881612262520645,0.0,0.0
0.05,5,2,18,story_4_mean,-0.008957655778194771,0.03889117786188968,0.015522679121482218,0.08162688070895477,0.16096310322698204,0.0,0.0
0.05,5,2,19,story_4_std,0.0005640992505373951,0.0007367644046055238,0.0002759321533700631,0.0016288013765696373,0.002903219257375393,0.0,0.0
0.05,5,2,20,story_4_max_abs,0.020439175521108383,0.02084530688205437,0.006414371354060108,0.04437901166475268,0.09693770031396973,0.0,0.0
0.05,5,2,21,story_4_rms,0.0005638320644714476,0.0007359264282134658,0.00027844413947497387,0.0016271232636588934,0.0029037432901409008,0.0,0.0
0.05,5,2,22,story_4_peak_to_peak,0.018346430527040002,0.018464853024794975,0.0057663082940459754,0.03819820347978107,0.08791085993828561,0.0,0.0
0.05,5,2,23,story_4_crest_factor,0.13626003775517076,0.15071208170272254,0.14110203502633645,0.17847000240882777,0.31489470169705747,0.0,0.0
0.05,5,2,24,ground_max_abs,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05,5,2,25,ground_rms,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05,5,2,26,story_1_max_ground_amplification,0.13609299685668927,0.14659355187721562,0.04104407278123942,0.30690854553410063,0.8213194329832372,0.03333333333333333,0.0
0.05,5,2,27,story_1_rms_ground_amplification,0.010273952027604859,0.010383899125035718,0.002809786962485525,0.020758570800017116,0.05393972226602336,0.0,0.0
0.05,5,2,28,story_2_max_ground_amplification,0.04272328562769281,0.0443451774222156,0.014944389439844054,0.08681232140735408,0.24423585802936312,0.0,0.0
0.05,5,2,29,story_2_rms_ground_amplification,0.0021103214715537983,0.002135425218433206,0.0011607329054539287,0.003730048123583936,0.00867808747444127,0.0,0.0
0.05,5,2,30,story_3_max_ground_amplification,0.02677441299718733,0.027153332291977878,0.009915257106820865,0.05323115494995115,0.13126614053313976,0.0,0.0
0.05,5,2,31,story_3_rms_ground_amplification,0.0008719453684614351,0.0010091478825468552,0.0006308228676052401,0.0016931148872638849,0.00372697647835402,0.0,0.0
0.05,5,2,32,story_4_max_ground_amplification,0.02044608825974061,0.020923744507287047,0.007366784373984556,0.041189570951283866,0.11396669321619812,0.0,0.0
0.05,5,2,33,story_4_rms_ground_amplification,0.000560818497138461,0.0007317338218866461,0.0003232304643529819,0.0015134256940686917,0.002588331817855331,0.0,0.0
0.05,5,2,34,story_1_relative_to_lower_max_abs,0.12516655388138334,0.13325279631528367,0.03203590972398779,0.3036217378617152,0.7055870793072597,0.02666666666666667,0.0022222222222222222
0.05,5,2,35,story_1_relative_to_lower_rms,0.011736210338570172,0.011736540237348615,0.005342697164573905,0.02146710822544802,0.04300020574558633,0.0,0.0
0.05,5,2,36,story_2_relative_to_lower_max_abs,0.12379195838562876,0.12442314923500113,0.039223742924746945,0.2585247576102218,0.5972009301463083,0.013333333333333334,0.0
0.05,5,2,37,story_2_relative_to_lower_rms,0.009897865765743927,0.00990178552348004,0.0033953498800329777,0.01862941039055563,0.04198402626916061,0.0,0.0
0.05,5,2,38,story_3_relative_to_lower_max_abs,0.14963352621947554,0.15094806496188218,0.045836479599440316,0.3164536617307714,0.7163567876739557,0.03333333333333333,0.0
0.05,5,2,39,story_3_relative_to_lower_rms,0.012494695042467224,0.012527161260874041,0.003501071861904171,0.02454931194113959,0.05565431113067566,0.0,0.0
0.05,5,2,40,story_4_relative_to_lower_max_abs,0.25335979237908635,0.25591078551187396,0.06375929906746056,0.5795058597328216,1.1537279921627277,0.06222222222222222,0.028888888888888888
0.05,5,2,41,story_4_relative_to_lower_rms,0.03306630955437505,0.03308263032998375,0.007613505530159728,0.06745702097216653,0.16526895144495257,0.0,0.0
0.05,5,2,42,story_2_to_story_1_max_abs_ratio,-0.07290853964312041,0.10504650391483192,0.031560398914337894,0.21221108841568034,0.5650706687397931,0.0022222222222222222,0.0
0.05,5,2,43,story_2_to_story_1_rms_ratio,-0.013424562161785154,0.015626287879441505,0.0025753890532505255,0.03963224441579543,0.10056198407256092,0.0,0.0
0.05,5,2,44,story_3_to_story_2_max_abs_ratio,-0.026028844829686437,0.0672740528582176,0.05434338871746379,0.09290068717692603,0.18051745223880455,0.0,0.0
0.05,5,2,45,story_3_to_story_2_rms_ratio,-0.005775940995570011,0.00830655098223108,0.0052593608071776835,0.012271000792540704,0.030201514190554075,0.0,0.0
0.05,5,2,46,story_4_to_story_3_max_abs_ratio,-0.04346161463599583,0.0733161415161767,0.052377610418734316,0.10274068155172011,0.20517522189211762,0.0,0.0
0.05,5,2,47,story_4_to_story_3_rms_ratio,-0.00807787724890744,0.00896208181966925,0.0028644369780111423,0.017842818849361272,0.04603987451772299,0.0,0.0
0.05,5,2,48,story_1_max_abs_spatial_fraction,0.02200203138546836,0.05635827586611994,0.04392820887842486,0.07344647974898896,0.15782140155059127,0.0,0.0
0.05,5,2,49,story_1_rms_spatial_fraction,0.002524263306299006,0.005138277557564859,0.003837817637432704,0.006988813726259383,0.015987420889337287,0.0,0.0
0.05,5,2,50,story_2_max_abs_spatial_fraction,0.03450324413649078,0.09193673535029943,0.07871196736093813,0.11636261854413744,0.220206934069397,0.0,0.0
0.05,5,2,51,story_2_rms_spatial_fraction,0.005213771448107079,0.007293198312580794,0.006104649942909262,0.00924285222391198,0.018459794976867786,0.0,0.0
0.05,5,2,52,story_3_max_abs_spatial_fraction,0.00022780333223157756,0.047346019150555634,0.039359692315839856,0.059030645783240486,0.11653124717252175,0.0,0.0
0.05,5,2,53,story_3_rms_spatial_fraction,-0.00015381261580468133,0.004922590497219513,0.00427888484587755,0.006006795822979956,0.011396197301672548,0.0,0.0
0.05,5,2,54,story_4_max_abs_spatial_fraction,-0.07422640922014867,0.1062622200305173,0.08587725585560033,0.13504395286544202,0.27209736604752544,0.0,0.0
0.05,5,2,55,story_4_rms_spatial_fraction,-0.01186091563041089,0.012384015754829095,0.011260836704300769,0.014870032796952863,0.027171852478489425,0.0,0.0
0.05,5,2,56,ground_dominant_frequency,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05,5,2,57,ground_spectral_centroid,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05,5,2,58,ground_band_energy,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05,5,2,59,story_1_dominant_frequency,-0.0007451031533439591,0.0007451031533439591,0.0,0.015806024772389803,0.0,0.0,0.0
0.05,5,2,60,story_1_spectral_centroid,0.28997930798629445,0.29091206949407994,0.10881611345046349,0.48674988948610776,1.2172057700045567,0.07333333333333333,0.0044444444444444444
0.05,5,2,61,story_1_band_energy,0.0017074260662765367,0.0030628467129475796,0.0003557700396592898,0.013310783748255848,0.009163985148075272,0.0,0.0
0.05,5,2,62,story_2_dominant_frequency,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05,5,2,63,story_2_spectral_centroid,0.14779342102955847,0.14825546886520316,0.11561769059602997,0.18838031711579262,0.3759495873564678,0.0,0.0
0.05,5,2,64,story_2_band_energy,0.0005929995588319394,0.0009133688521924476,4.458960585052806e-05,0.003871086385137478,0.004644356776651046,0.0,0.0
0.05,5,2,65,story_3_dominant_frequency,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05,5,2,66,story_3_spectral_centroid,0.10195074932440382,0.10219004554685608,0.0890804553525193,0.12166496223512502,0.23499114672422688,0.0,0.0
0.05,5,2,67,story_3_band_energy,4.494880410141645e-05,0.000605801226877812,2.2920349926607693e-05,0.0027672726545376588,0.002653966489334216,0.0,0.0
0.05,5,2,68,story_4_dominant_frequency,0.0002514180336248571,0.0002514180336248571,0.0,0.005333381894661715,0.0,0.0,0.0
0.05,5,2,69,story_4_spectral_centroid,0.08426269692096254,0.08454296228594876,0.06915680782293888,0.10612729381185529,0.22662636718187726,0.0,0.0
0.05,5,2,70,story_4_band_energy,0.00019632204418621623,0.0005837394729013073,3.00880787635358e-05,0.0023294256329636086,0.0028253072270500667,0.0,0.0
0.05,5,2,71,story_1_ground_correlation,-0.0059951970711071886,0.01039881743377501,0.006117953027940022,0.0155738492329067,0.03639493392642097,0.0,0.0
0.05,5,2,72,story_2_ground_correlation,-0.0011364162627044928,0.0035583377500567944,0.003072913960651012,0.004196056591409945,0.007968959212754442,0.0,0.0
0.05,5,2,73,story_3_ground_correlation,0.002296394446193701,0.00293681107213381,0.0018176611234780437,0.004314889285777697,0.009495259183860977,0.0,0.0
0.05,5,2,74,story_4_ground_correlation,0.0004940353772779532,0.0009231084743261317,0.0008855947292390075,0.0010513054366004318,0.00178340683266141,0.0,0.0
0.05,5,2,75,story_2_story_1_correlation,-0.013443429009706744,0.015982667977326923,0.010281634739400643,0.024041701418248837,0.0623973849509848,0.0,0.0
0.05,5,2,76,story_3_story_2_correlation,-0.0027480653386242914,0.006137025863407229,0.005381608871090038,0.007206175953501702,0.013131616860833618,0.0,0.0
0.05,5,2,77,story_4_story_3_correlation,-0.027061841840127776,0.027061841840127776,0.017040352536315685,0.03386689008784636,0.07069475251574363,0.0,0.0
0.05,5,3,0,story_1_mean,0.0017641332190267078,0.1253760597878792,0.04684331821548676,0.2834749200479503,0.5002069477814257,0.017777777777777778,0.0022222222222222222
0.05,5,3,1,story_1_std,0.009597009695447278,0.009691811036775522,0.002193033137517967,0.02064376303600497,0.05248675302717303,0.0,0.0
0.05,5,3,2,story_1_max_abs,0.11119924488784415,0.11909650916288181,0.02863997020127955,0.26676938216855156,0.6222554402375653,0.022222222222222223,0.0
0.05,5,3,3,story_1_rms,0.009601737819479943,0.009696619796349415,0.0021778198832141573,0.020650161685426563,0.05260558642001637,0.0,0.0
0.05,5,3,4,story_1_peak_to_peak,0.11224581705469482,0.11423464872982392,0.027097535316377576,0.2531686945281353,0.5852902484043403,0.02,0.0
0.05,5,3,5,story_1_crest_factor,0.15564865721853766,0.19238933589414384,0.09276412371796125,0.3044910946348221,0.7292321136508975,0.013333333333333334,0.0
0.05,5,3,6,story_2_mean,-0.00867648133084597,0.05827236644746915,0.027295647344554537,0.10420320706468879,0.23298896083615311,0.0,0.0
0.05,5,3,7,story_2_std,0.0018348323936573814,0.0018661854792785821,0.001003661549768998,0.0033568438999164894,0.00644449879123529,0.0,0.0
0.05,5,3,8,story_2_max_abs,0.042219161839009416,0.04368381544025907,0.01313147387219072,0.09442278724401812,0.22345758988960537,0.0,0.0
0.05,5,3,9,story_2_rms,0.001834277528795168,0.0018656045679059147,0.0009980406531970218,0.0033553841475053676,0.006442651707650514,0.0,0.0
0.05,5,3,10,story_2_peak_to_peak,0.03865220387716615,0.03891441732157748,0.012729751840967795,0.08058600999069494,0.19332535683941934,0.0,0.0
0.05,5,3,11,story_2_crest_factor,0.07275737603074185,0.08875362016633163,0.08055106936581136,0.10721738574310154,0.20552255492347812,0.0,0.0
0.05,5,3,12,story_3_mean,-0.0036929258182242957,0.0423078824190822,0.018110572401316312,0.09084539039436615,0.17636107543883817,0.0,0.0
0.05,5,3,13,story_3_std,0.000865389093405803,0.0010436387366971934,0.0005080759698143504,0.0020580624213898196,0.0046440317478490005,0.0,0.0
0.05,5,3,14,story_3_max_abs,0.025378293376776554,0.025800883007533887,0.008262423910006313,0.05390332996968444,0.1194666820987142,0.0,0.0
0.05,5,3,15,story_3_rms,0.0008647554395220763,0.0010437316865143551,0.0005089257932083659,0.00205768326600005,0.00464135627608183,0.0,0.0
0.05,5,3,16,story_3_peak_to_peak,0.023145970800484108,0.023246097663373995,0.008853458545260602,0.04749185622287333,0.10180615501086987,0.0,0.0
0.05,5,3,17,story_3_crest_factor,0.07739639118825638,0.09162571206230757,0.08033410640906749,0.11334558833854859,0.21487857644741873,0.0,0.0
0.05,5,3,18,story_4_mean,-0.005455524707060119,0.04079770625379692,0.014489371156568216,0.09213688254832272,0.16260893336387067,0.0,0.0
0.05,5,3,19,story_4_std,0.0005258292298319835,0.0006925422427708075,0.00028511856144578505,0.001583080138960883,0.002505421482081017,0.0,0.0
0.05,5,3,20,story_4_max_abs,0.020799114962132194,0.021288718335270632,0.006185678750172582,0.04491999817324463,0.10582641930869037,0.0,0.0
0.05,5,3,21,story_4_rms,0.0005254885037805358,0.0006920004623411882,0.00028338900309182036,0.0015826022870216205,0.0025172108687766446,0.0,0.0
0.05,5,3,22,story_4_peak_to_peak,0.018752091788188225,0.01890870313447921,0.006517134997617602,0.03816235162376804,0.08528454524841793,0.0,0.0
0.05,5,3,23,story_4_crest_factor,0.14002636848183742,0.15610501534699836,0.1446016768756705,0.1855253603556178,0.337303945376982,0.0,0.0
0.05,5,3,24,ground_max_abs,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05,5,3,25,ground_rms,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05,5,3,26,story_1_max_ground_amplification,0.12963604169689844,0.13990037842130282,0.03878805574439464,0.2905665632312727,0.8220555382636718,0.03111111111111111,0.0
0.05,5,3,27,story_1_rms_ground_amplification,0.010393599811333228,0.010514684684306464,0.0026909456954701027,0.020588646820059963,0.05579839261905471,0.0,0.0
0.05,5,3,28,story_2_max_ground_amplification,0.04330077120676582,0.044788090345347406,0.01442435572640292,0.08995884990297535,0.24837510119823997,0.0,0.0
0.05,5,3,29,story_2_rms_ground_amplification,0.001817096981909682,0.0018551990156173968,0.0011674588306272045,0.0029939366527289906,0.006138297660401311,0.0,0.0
0.05,5,3,30,story_3_max_ground_amplification,0.02548861978148208,0.02590065093316303,0.010337677115784259,0.049413707500208896,0.12517874048448296,0.0,0.0
0.05,5,3,31,story_3_rms_ground_amplification,0.0008746117608751053,0.0010528227656672782,0.0006350286982634731,0.0018527128836973842,0.004087227405855268,0.0,0.0
0.05,5,3,32,story_4_max_ground_amplification,0.020912886018718754,0.02146264175306831,0.0071762951094607825,0.04132437081976455,0.10097488652971169,0.0,0.0
0.05,5,3,33,story_4_rms_ground_amplification,0.0005379246933476389,0.0006913792683888835,0.0003152317728402043,0.0014038157443353697,0.0029846600539665683,0.0,0.0
0.05,5,3,34,story_1_relative_to_lower_max_abs,0.12334460741616335,0.1292120140224279,0.03304885439470681,0.28265635524946275,0.6503999198776504,0.02666666666666667,0.0
0.05,5,3,35,story_1_relative_to_lower_rms,0.011929526522375887,0.011929526522375887,0.005514166193051366,0.021312626617072894,0.04674809241970871,0.0,0.0
0.05,5,3,36,story_2_relative_to_lower_max_abs,0.12403362004573912,0.12442870533634974,0.038961519371782466,0.267847311153105,0.5712801454879859,0.017777777777777778,0.0
0.05,5,3,37,story_2_relative_to_lower_rms,0.009296794400613121,0.009308071550245354,0.003585727675633744,0.017577506720315505,0.038096542746676294,0.0,0.0
0.05,5,3,38,story_3_relative_to_lower_max_abs,0.15803117497625133,0.1590247058926691,0.04386962270543289,0.3519548348000489,0.6843273386966323,0.035555555555555556,0.0044444444444444444
0.05,5,3,39,story_3_relative_to_lower_rms,0.013057461715011879,0.013084605310264326,0.003597847612637918,0.026167569593645607,0.059470230234354375,0.0,0.0
0.05,5,3,40,story_4_relative_to_lower_max_abs,0.26185438356190494,0.266042313152032,0.06389709535297614,0.5883801958188756,1.3896504541703911,0.08,0.028888888888888888
0.05,5,3,41,story_4_relative_to_lower_rms,0.03288953227357896,0.032919089178754954,0.007051476118062728,0.06762939826867793,0.1673283904616899,0.0,0.0
0.05,5,3,42,story_2_to_story_1_max_abs_ratio,-0.06814320848715431,0.10270496751305844,0.03601787249223516,0.20880972632656014,0.5195968576671584,0.0044444444444444444,0.0
0.05,5,3,43,story_2_to_story_1_rms_ratio,-0.013581847212795388,0.01579129821862241,0.0026124843180544755,0.03939168436929827,0.11006655102461099,0.0,0.0
0.05,5,3,44,story_3_to_story_2_max_abs_ratio,-0.026505821394811807,0.06535321147549726,0.04782157235980742,0.08900078571449284,0.19107145949152454,0.0,0.0
0.05,5,3,45,story_3_to_story_2_rms_ratio,-0.005774662115370841,0.008411556870963151,0.005292787841297417,0.012214565151599188,0.027723282082934772,0.0,0.0
0.05,5,3,46,story_4_to_story_3_max_abs_ratio,-0.039832842988371135,0.07480849016680462,0.052846412667714185,0.10490762506812217,0.2120928589003506,0.0,0.0
0.05,5,3,47,story_4_to_story_3_rms_ratio,-0.008246220997952068,0.009137661508289346,0.0029776237791629915,0.01924218020356318,0.043699067336750164,0.0,0.0
0.05,5,3,48,story_1_max_abs_spatial_fraction,0.01813104591080268,0.054827759885834916,0.04465117848756339,0.07092597987546921,0.15011072230574188,0.0,0.0
0.05,5,3,49,story_1_rms_spatial_fraction,0.002598353401595057,0.00519656407564294,0.003821361206011946,0.006978874035573612,0.015728205668339837,0.0,0.0
0.05,5,3,50,story_2_max_abs_spatial_fraction,0.03675021806707261,0.09126722148064385,0.07279748537704794,0.11691444249166047,0.24662865639909523,0.0,0.0
0.05,5,3,51,story_2_rms_spatial_fraction,0.004932324698718324,0.007466622084856211,0.005576460308036071,0.009589971866872842,0.019586645394624198,0.0,0.0
0.05,5,3,52,story_3_max_abs_spatial_fraction,-0.0011096293533066656,0.046305413211689656,0.035032364672723415,0.0603895581256186,0.12341034967561557,0.0,0.0
0.05,5,3,53,story_3_rms_spatial_fraction,-0.0001548969308429104,0.004823854750945975,0.003919658407587379,0.006116172476651305,0.01210302414916137,0.0,0.0
0.05,5,3,54,story_4_max_abs_spatial_fraction,-0.06578254521509798,0.09799499076373214,0.07664692890801136,0.1267527588039374,0.25442979185284786,0.0,0.0
0.05,5,3,55,story_4_rms_spatial_fraction,-0.011737589064054857,0.012234563537009203,0.010797650130575313,0.014448333648565828,0.025550543171246987,0.0,0.0
0.05,5,3,56,ground_dominant_frequency,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05,5,3,57,ground_spectral_centroid,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05,5,3,58,ground_band_energy,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05,5,3,59,story_1_dominant_frequency,-0.0007451031533439601,0.0012418385889065976,0.0,0.01747421786569319,0.0,0.0,0.0
0.05,5,3,60,story_1_spectral_centroid,0.2938420457395731,0.29509947416339866,0.11666455540829049,0.4924792572163658,1.2258124412709586,0.08,0.0022222222222222222
0.05,5,3,61,story_1_band_energy,0.0019149187983792497,0.002792702179584405,0.00032760972387919544,0.009767440277375023,0.014331513302116593,0.0,0.0
0.05,5,3,62,story_2_dominant_frequency,-0.0002327598399397702,0.0002327598399397702,0.0,0.004937581836279206,0.0,0.0,0.0
0.05,5,3,63,story_2_spectral_centroid,0.14724654105217774,0.14833807352448072,0.11054221383633674,0.18952739360695126,0.3898596712605354,0.0,0.0
0.05,5,3,64,story_2_band_energy,0.00019609627669081277,0.00076263826182836,4.7913882162020475e-05,0.002917370840649246,0.0036869528966266747,0.0,0.0
0.05,5,3,65,story_3_dominant_frequency,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05,5,3,66,story_3_spectral_centroid,0.10147778099375024,0.10196566912341767,0.09080736452491481,0.12171529950110445,0.23962231854278027,0.0,0.0
0.05,5,3,67,story_3_band_energy,0.00012217715381016874,0.0007356249267308066,2.27918184434789e-05,0.003141629161371876,0.003371873690740289,0.0,0.0
0.05,5,3,68,story_4_dominant_frequency,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05,5,3,69,story_4_spectral_centroid,0.07970591556110784,0.08034142034705903,0.06397753444821536,0.10130372406502568,0.21475716947781698,0.0,0.0
0.05,5,3,70,story_4_band_energy,0.00015770221190549398,0.0005576708934978876,3.3992245415946255e-05,0.0023856427345850424,0.002829102309695177,0.0,0.0
0.05,5,3,71,story_1_ground_correlation,-0.006139625245047841,0.010337327273557415,0.005776351127430877,0.015611377112540018,0.037230124747299344,0.0,0.0
0.05,5,3,72,story_2_ground_correlation,-0.0009168161321745078,0.003324635489178811,0.002798320913207978,0.00400028084273709,0.007698046716600278,0.0,0.0
0.05,5,3,73,story_3_ground_correlation,0.002401231188769796,0.0029670945441255124,0.0019284007398158876,0.0044597533678305944,0.009608580533283059,0.0,0.0
0.05,5,3,74,story_4_ground_correlation,0.0005212248477939936,0.0009348693187030196,0.0009414711516534203,0.00107691337306767,0.001807394146645012,0.0,0.0
0.05,5,3,75,story_2_story_1_correlation,-0.013109706975983203,0.015390036575464507,0.009801145221066798,0.02315879967601006,0.060862208699705565,0.0,0.0
0.05,5,3,76,story_3_story_2_correlation,-0.002903290639823825,0.006354198537742059,0.005607274124369255,0.0073736545666581894,0.013391009824364102,0.0,0.0
0.05,5,3,77,story_4_story_3_correlation,-0.02736219818916474,0.02736219818916474,0.016765561772089987,0.03526868105539949,0.07563930365519705,0.0,0.0
