noise_level,noise_percent,feature_index,feature_name,n_replicates,signed_mean_delta_z_mean,signed_mean_delta_z_std,mean_abs_delta_z_mean,mean_abs_delta_z_std,median_abs_delta_z_mean,median_abs_delta_z_std,rms_delta_z_mean,rms_delta_z_std,p95_abs_delta_z_mean,p95_abs_delta_z_std,fraction_abs_delta_z_gt_1_mean,fraction_abs_delta_z_gt_1_std,fraction_abs_delta_z_gt_2_mean,fraction_abs_delta_z_gt_2_std,rank_by_mean_abs_shift
0.05,5,73,story_3_ground_correlation,5,0.002283997328581,6.988479816397787e-05,0.0028874034698849,6.511707030503907e-05,0.0018910217200991,4.860469096719097e-05,0.0041779300584374,0.0001986999241885,0.0093193471908088,0.0002286758076002,0.0,0.0,0.0,0.0,55
0.05,5,61,story_1_band_energy,5,0.0015790200207958,0.0002775041886726,0.0027661538547906,0.0003077930440611,0.0003451093284679,2.290789599755399e-05,0.0109438641635389,0.0019675180655786,0.0112447126137443,0.0025219053693014,0.0,0.0,0.0,0.0,56
0.05,5,29,story_2_rms_ground_amplification,5,0.0018998737543103,0.0001473364869431,0.0019492554905945,0.0001302854717826,0.0011298380254691,4.590420550625095e-05,0.0033425941624973,0.0003370687926463,0.0069933189552117,0.0011294490155018,0.0,0.0,0.0,0.0,57
0.05,5,9,story_2_rms,5,0.001872622889701,0.0001375389589222,0.0019218491046836,0.0001209890919615,0.0010015940071243,1.851029405191855e-05,0.0035962874455795,0.0003002198768167,0.0071332503079153,0.0011662670467464,0.0,0.0,0.0,0.0,58
0.05,5,7,story_2_std,5,0.0018727808003632,0.0001377322126517,0.0019215645769617,0.0001213439870358,0.0010000333479328,2.2980319085197812e-05,0.0035955254061563,0.0003007190970639,0.007129864722637,0.001160497251693,0.0,0.0,0.0,0.0,59
0.05,5,15,story_3_rms,5,0.0009007187271482,4.4524075804718055e-05,0.0010466880826085,5.353908004694279e-05,0.0005280478830926,2.326368908234887e-05,0.0020414873662816,0.0001569880028695,0.003903878217639,0.0005644099733787,0.0,0.0,0.0,0.0,60
0.05,5,13,story_3_std,5,0.0009005014662065,4.433224657216736e-05,0.0010463983278352,5.340326263157172e-05,0.0005280563914209,2.3549531187857342e-05,0.0020417501024499,0.0001577298713304,0.003917850897797,0.0005595807722047,0.0,0.0,0.0,0.0,61
0.05,5,31,story_3_rms_ground_amplification,5,0.0008971238665191,3.373774492764502e-05,0.0010459447821207,3.431115288636113e-05,0.0006328194641686,1.5273285893390973e-05,0.0018040947249945,8.02278102018887e-05,0.0038651252826988,0.0001805552658352,0.0,0.0,0.0,0.0,62
0.05,5,64,story_2_band_energy,5,0.00025247094478,0.000222918185749,0.0009217227850451,0.0001284067542646,4.709108250150789e-05,2.3758892379939176e-06,0.0038964746057448,0.0006639401589919,0.0042125036476135,0.0008595885430991,0.0,0.0,0.0,0.0,63
0.05,5,74,story_4_ground_correlation,5,0.0004798560688088,3.4843373615288e-05,0.0009003790997322,2.8149611510718464e-05,0.0008823794545018,3.8450648724045795e-05,0.0010382948644976,2.8309977485587104e-05,0.0017853406487502,3.46898637499503e-05,0.0,0.0,0.0,0.0,64
0.05,5,59,story_1_dominant_frequency,5,-0.0004967354355626,0.0003041870885719,0.0007947766969002,0.0004777448440044,0.0,0.0,0.0133204537321227,0.0074696884154913,0.0,0.0,0.0,0.0,0.0,0.0,65
0.05,5,19,story_4_std,5,0.0005155471182494,3.845066191556184e-05,0.0006890985933154,3.127791333099428e-05,0.0002829220997666,5.289833354944024e-06,0.0014504108631477,0.0001522682287444,0.0028177092838134,0.0001829748930782,0.0,0.0,0.0,0.0,66
0.05,5,21,story_4_rms,5,0.0005156148215527,3.8277918965145875e-05,0.0006889131328652,3.080929702228525e-05,0.0002843449062397,6.008110163003903e-06,0.0014506041997854,0.0001513536796071,0.0028271510312339,0.000183995107476,0.0,0.0,0.0,0.0,67
0.05,5,33,story_4_rms_ground_amplification,5,0.0005174526470137,4.55380463533148e-05,0.0006873353605129,2.815792994991682e-05,0.0003222935475013,6.512917864827126e-06,0.0013206195422924,0.0001364043221078,0.002753566031445,0.0002173151181582,0.0,0.0,0.0,0.0,68
0.05,5,67,story_3_band_energy,5,0.0001595138932856,8.695341743047316e-05,0.000684122910812,7.571505732380676e-05,2.285819852324748e-05,6.612404679671231e-07,0.002966926259344,0.0004087399424011,0.0029983647151317,0.0004248361813706,0.0,0.0,0.0,0.0,69
0.05,5,70,story_4_band_energy,5,0.0001024233622859,7.001658280256902e-05,0.000511782119878,6.60857518276518e-05,2.9925256463694447e-05,4.166266816770548e-06,0.0020072485436775,0.0003735017456487,0.0023920047631854,0.0004131305443394,0.0,0.0,0.0,0.0,70
0.05,5,62,story_2_dominant_frequency,5,-0.0003724157439036,0.0007098221120292,0.0003724157439036,0.0007098221120292,0.0,0.0,0.0079001309380467,0.015057600865562,0.0,0.0,0.0,0.0,0.0,0.0,71
0.05,5,68,story_4_dominant_frequency,5,0.0001508508201749,0.0001377073283799,0.0001508508201749,0.0001377073283799,0.0,0.0,0.003200029136797,0.0029212135714958,0.0,0.0,0.0,0.0,0.0,0.0,72
0.05,5,65,story_3_dominant_frequency,5,-5.064353773207988e-05,0.00011324239299,5.064353773207988e-05,0.00011324239299,0.0,0.0,0.0010743116686089,0.0024022339200307,0.0,0.0,0.0,0.0,0.0,0.0,73
0.05,5,24,ground_max_abs,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74
0.05,5,25,ground_rms,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75
0.05,5,56,ground_dominant_frequency,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76
0.05,5,57,ground_spectral_centroid,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77
0.05,5,58,ground_band_energy,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78
0.1,10,60,story_1_spectral_centroid,5,0.7174622383041033,0.0024092222285466,0.7175220842705168,0.0023574493491263,0.3846978482982723,0.0142261631235668,1.0393479628627744,0.0034370142078248,2.410765592175369,0.0489971160200642,0.2702222222222222,0.0046080980785172,0.0933333333333333,0.002721655269759,1
0.1,10,40,story_4_relative_to_lower_max_abs,5,0.5823266509696333,0.0084176468190976,0.5847177780786476,0.008383558271363,0.1582688587968597,0.0033577513037318,1.2479082172620874,0.0372456494820231,2.898002925431243,0.2109574629570553,0.1595555555555555,0.0039752319599996,0.0808888888888888,0.0019876159799998,2
0.1,10,63,story_2_spectral_centroid,5,0.4510014016733147,0.0028227266306915,0.4510093341954736,0.0028209200418397,0.4071757500984757,0.0075509094764033,0.5217538913944564,0.0021336257560509,0.9451187215079596,0.0181310852911101,0.0302222222222222,0.0033701668640229,0.0,0.0,3
0.1,10,5,story_1_crest_factor,5,0.3116154912611087,0.0134074647428249,0.3721802184652948,0.0116023095003844,0.1997146287725957,0.0100041528679441,0.5656725492047914,0.0190543151607774,1.3804178979842938,0.0492909027487398,0.1035555555555555,0.0071319140159472,0.0031111111111111,0.0046080980785172,4
0.1,10,38,story_3_relative_to_lower_max_abs,5,0.3624731594415642,0.0043394519250305,0.3630363760210611,0.0046021059406624,0.1083626008557376,0.002961670277986,0.7622803712260801,0.0287293919090657,1.6647810125564724,0.0348116436982659,0.0982222222222222,0.0053054828383614,0.0422222222222222,0.0022222222222222,5
0.1,10,23,story_4_crest_factor,5,0.3456864906109307,0.0118046206357421,0.3536784711747972,0.0124109533991453,0.3406490586463288,0.0112375510807162,0.4067934525378211,0.0121804246665021,0.6984511640776305,0.0199016389117274,0.004,0.0028974232912011,0.0,0.0,6
0.1,10,66,story_3_spectral_centroid,5,0.3361373699738744,0.0014280840719516,0.3361373699738744,0.0014280840719516,0.3133299268185861,0.0016244733537342,0.3674744219243243,0.0014857111219298,0.6281602265096271,0.0142327732152663,0.0,0.0,0.0,0.0,7
0.1,10,26,story_1_max_ground_amplification,5,0.3064028970151127,0.0072605509330314,0.3207340081459159,0.0064822530020901,0.0843684068139601,0.0046792562638201,0.6727621771128032,0.0120715171065015,1.8994502252538856,0.0911900831784215,0.0946666666666666,0.0025337231668869,0.0457777777777777,0.0057948465824023,8
0.1,10,34,story_1_relative_to_lower_max_abs,5,0.2853486991929341,0.0070977797029459,0.2940317227727356,0.0072179891337491,0.0748405444382721,0.0044298587201953,0.6533620307240293,0.0188392536213854,1.4570229384588422,0.0535867739205527,0.0804444444444444,0.0032960882164869,0.0355555555555555,0.0049690399499995,9
0.1,10,36,story_2_relative_to_lower_max_abs,5,0.2889937322860667,0.0064350067466708,0.2891660950937037,0.0064836149459131,0.0948272309596242,0.0047929228740972,0.5944747340223772,0.0253112400914035,1.341630247383485,0.017059835864331,0.0751111111111111,0.0028974232912011,0.0297777777777777,0.0037184890068181,10
0.1,10,69,story_4_spectral_centroid,5,0.2832953213669578,0.0015578677722935,0.2832953213669578,0.0015578677722935,0.2471647929959624,0.0027360177917762,0.3186264225333839,0.0017933319174735,0.5891058597986492,0.0073040954793266,0.0,0.0,0.0,0.0,11
0.1,10,2,story_1_max_abs,5,0.2616820294380374,0.0064287465838669,0.2724274301197253,0.0058263324445654,0.0626912317733102,0.0038979982517381,0.623070313679366,0.0162589017545164,1.398331477575427,0.0616613987248542,0.0782222222222222,0.001859244503409,0.0324444444444444,0.0033701668640229,12
0.1,10,4,story_1_peak_to_peak,5,0.2622933678564061,0.004344723793423,0.2636288966168709,0.0043657978466779,0.0685055312732349,0.0024875755276376,0.5853955820851598,0.0087273031945133,1.3039770669297903,0.0669436598978215,0.0711111111111111,0.0038490017945975,0.0284444444444444,0.001859244503409,13
0.1,10,0,story_1_mean,5,0.0017669011557277,0.0235952266931265,0.2474352994819109,0.0075536708982404,0.107394247988741,0.0035594627460512,0.524301370719263,0.0153530523297375,1.015642461077048,0.1141443888071593,0.0515555555555555,0.0067403337280458,0.0151111111111111,0.001859244503409,14
0.1,10,54,story_4_max_abs_spatial_fraction,5,-0.1471494480052406,0.0043473488294746,0.2066677976914606,0.0042701245659412,0.1677749329189212,0.0039579324191758,0.2628730358765437,0.006698515646677,0.5265175116281001,0.0195160742417332,0.0,0.0,0.0,0.0,15
0.1,10,17,story_3_crest_factor,5,0.1662903939616097,0.0055919285518321,0.193630332877663,0.0068067382878596,0.1806750875705735,0.0065450303337729,0.2238370563451662,0.0084585520227616,0.3818824449088216,0.0179781811709764,0.0004444444444444,0.0009938079899999,0.0,0.0,16
0.1,10,42,story_2_to_story_1_max_abs_ratio,5,-0.1240577357224206,0.0056475991930553,0.1879027443795726,0.002350342263102,0.0656595625194355,0.0039586147660551,0.3608753018007659,0.0080661288734879,1.0061479180842454,0.0203852851475657,0.0511111111111111,0.0031426968052735,0.0,0.0,17
0.1,10,11,story_2_crest_factor,5,0.1608889550654146,0.0032871171911688,0.1871193941989436,0.0029950473810276,0.1730347668221483,0.0067724518088086,0.2210778424304359,0.0022113159938607,0.390232743085578,0.0144338062323614,0.0,0.0,0.0,0.0,18
0.1,10,50,story_2_max_abs_spatial_fraction,5,0.0838506112603716,0.0055152649491091,0.1754401745981464,0.0038549681270144,0.1500075399031059,0.0074154311716667,0.2187871991920869,0.0059745025392527,0.4185709960925045,0.0241220868173992,0.0,0.0,0.0,0.0,19
0.1,10,6,story_2_mean,5,-0.0022672788561269,0.0165026713380636,0.1397641212033232,0.0077857190130218,0.0560255409593611,0.002161263621718,0.3105094417218878,0.0281182085496748,0.5891559907804285,0.0850080732881861,0.02,0.0047140452079103,0.0035555555555555,0.0025337231668869,20
0.1,10,46,story_4_to_story_3_max_abs_ratio,5,-0.0846367012557075,0.0059158473606177,0.1366184367644757,0.0060079217291378,0.1012642731858536,0.0045937268767216,0.1903173633080712,0.0076759093120646,0.3864733137075843,0.0220487079376117,0.0008888888888888,0.0012171612389003,0.0,0.0,21
0.1,10,44,story_3_to_story_2_max_abs_ratio,5,-0.059214483104441,0.0037339966670737,0.124454700156587,0.0038644115533564,0.0976655409571402,0.0042255501695275,0.1650488049551111,0.0036902052145837,0.3411294020473524,0.0196888965165443,0.0,0.0,0.0,0.0,22
0.1,10,41,story_4_relative_to_lower_rms,5,0.1226305302032938,0.0006511090873203,0.1226305302032938,0.0006511090873203,0.0269774602645145,0.000773358761692,0.2456387550799183,0.0030367182927545,0.588620452891705,0.0183885014541922,0.0164444444444444,0.0033701668640229,0.0,0.0,23
0.1,10,48,story_1_max_abs_spatial_fraction,5,0.0391674985975979,0.0049935922849814,0.1087934501735671,0.0024177987356317,0.0839655528431884,0.0052321515541,0.1426549671929732,0.0019111912637548,0.3004612844916287,0.0087319398064294,0.0,0.0,0.0,0.0,24
0.1,10,77,story_4_story_3_correlation,5,-0.1048182086560611,0.0014218206131056,0.1048182086560611,0.0014218206131056,0.067695892246729,0.0002641088813606,0.1268157752382914,0.0028203966770151,0.2612185073056846,0.0092924546594585,0.0,0.0,0.0,0.0,25
0.1,10,28,story_2_max_ground_amplification,5,0.101126130442825,0.0014907732492433,0.1029268588279872,0.0014666539891318,0.035071502914756,0.0006269980316803,0.2002605222096632,0.0030250850898595,0.5595490557692162,0.0298780458573266,0.0008888888888888,0.0012171612389003,0.0,0.0,26
0.1,10,8,story_2_max_abs,5,0.0991291514348642,0.001830307873708,0.1007498350419631,0.0018354076575988,0.0311758601133314,0.0018540204081584,0.2134005889996933,0.0051127977378741,0.4874762750357989,0.0250014538277389,0.0088888888888888,0.0035136418446315,0.0,0.0,27
0.1,10,12,story_3_mean,5,-0.0046193648944715,0.0036923260185648,0.096301341307725,0.0041669385526396,0.0376040428746924,0.0017925218995452,0.224339896054379,0.0220980723298326,0.3900423141822264,0.05977940386184,0.0106666666666666,0.0032960882164869,0.0013333333333333,0.0019876159799998,28
0.1,10,10,story_2_peak_to_peak,5,0.0917900347241389,0.001445756360324,0.0920819525422851,0.0014312406904905,0.029877021247484,0.0010349013736397,0.1930073704291747,0.0044416446682737,0.4243377980040059,0.0159109965751295,0.0048888888888888,0.001859244503409,0.0,0.0,29
0.1,10,52,story_3_max_abs_spatial_fraction,5,-0.0015672492607155,0.0041134397676111,0.0880446970246154,0.0038495370683406,0.0766637496391469,0.0044169031282041,0.1091914843951854,0.0049923933466542,0.2117962125514979,0.0109916877049853,0.0,0.0,0.0,0.0,30
0.1,10,18,story_4_mean,5,-0.0014998786855576,0.0099933691120675,0.0766381858845975,0.0023359438374661,0.0311761696268802,0.0021703122617198,0.1685147242520939,0.0128377507569986,0.3069458061185168,0.0181841142601222,0.0053333333333333,0.0037184890068181,0.0,0.0,31
0.1,10,30,story_3_max_ground_amplification,5,0.0614591176793089,0.0018702910593086,0.0617739711776431,0.0018693836464005,0.0233077817941617,0.0008903483153035,0.1164362472247924,0.0056306591266021,0.3101581052509302,0.0182512731307427,0.0,0.0,0.0,0.0,32
0.1,10,14,story_3_max_abs,5,0.0611275948868508,0.0019226689363182,0.061422420960976,0.0019258067823071,0.0208404367203816,0.0010757211377977,0.1264538478689981,0.0059937642323179,0.2814650703463714,0.0056441623934184,0.0,0.0,0.0,0.0,33
0.1,10,16,story_3_peak_to_peak,5,0.0562415866725043,0.0016942795946673,0.0563307316151967,0.0016892995322077,0.0211668623482804,0.0009549706748757,0.1125102573989747,0.0058890223328454,0.239350071607963,0.0186022296781654,0.0,0.0,0.0,0.0,34
0.1,10,75,story_2_story_1_correlation,5,-0.0487257141396028,0.0004492448571563,0.0561383618369887,0.000488106530084,0.0370052603135958,0.0005418796229472,0.0827640302395823,0.0007265711160324,0.2166996504582577,0.004546056743054,0.0,0.0,0.0,0.0,35
0.1,10,43,story_2_to_story_1_rms_ratio,5,-0.0474159104734833,0.0004486850901963,0.0546872538891087,0.00052311715263,0.008954482064051,0.0003373788506084,0.1341843479426002,0.0019599656967512,0.398774775020469,0.0098662058656701,0.0,0.0,0.0,0.0,36
0.1,10,39,story_3_relative_to_lower_rms,5,0.0505556444261899,0.0004432433366609,0.0505557871767901,0.0004432256147388,0.0129923926458323,0.0003106804762384,0.0986533738449715,0.0021869057423452,0.2242657262455237,0.0096031916805261,0.0,0.0,0.0,0.0,37
0.1,10,32,story_4_max_ground_amplification,5,0.0497014625539079,0.0012602058405974,0.049913599849186,0.0013276577158917,0.0183171829848458,0.0009239542674865,0.0955981910926955,0.003463953148439,0.2472089108328575,0.0082041488650639,0.0,0.0,0.0,0.0,38
0.1,10,20,story_4_max_abs,5,0.0494261152971242,0.0014906833229508,0.0495939798421013,0.00155805421662,0.0166890663758575,0.0008816374355496,0.1042545784706816,0.0047017309952522,0.2316626451028594,0.0149095092436163,0.0,0.0,0.0,0.0,39
0.1,10,35,story_1_relative_to_lower_rms,5,0.0455886787837439,0.0004338089407388,0.0455886787837439,0.0004338089407388,0.0214260694565046,0.0003412709534323,0.0790302320766352,0.0010584937003927,0.173889287122496,0.0050020002773452,0.0,0.0,0.0,0.0,40
0.1,10,22,story_4_peak_to_peak,5,0.0452847036141374,0.0009481054561493,0.0453040666010594,0.0009621024163614,0.0161401483203474,0.000378646570255,0.0924544190604374,0.0033537224022724,0.2052011908896862,0.0098515844762069,0.0,0.0,0.0,0.0,41
0.1,10,55,story_4_rms_spatial_fraction,5,-0.0449697381836027,0.0004894927659968,0.045038385857956,0.0004754713412592,0.0408617950788813,0.0008964288720213,0.0514869595431884,0.0002548154612475,0.093014177623507,0.0015855707163121,0.0,0.0,0.0,0.0,42
0.1,10,27,story_1_rms_ground_amplification,5,0.0398517127812606,0.0005926907372452,0.0398707781971209,0.0005893770749335,0.0094563324854229,0.0003861254572105,0.077884810923309,0.0012909487449372,0.2018032657145511,0.0089737268949137,0.0,0.0,0.0,0.0,43
0.1,10,71,story_1_ground_correlation,5,-0.0241004086766623,0.0003375900119468,0.0384604987995565,0.0003731887552859,0.0234187227453897,0.000541899799971,0.0545916317413676,0.0009180185356229,0.1243396266313189,0.0046381638759239,0.0,0.0,0.0,0.0,44
0.1,10,37,story_2_relative_to_lower_rms,5,0.037409951100852,0.0003186703122189,0.037409951100852,0.0003186703122189,0.0132709317948258,0.0003200372937588,0.0698804991214813,0.0011609380286541,0.1549146823213199,0.0045931759060176,0.0,0.0,0.0,0.0,45
0.1,10,3,story_1_rms,5,0.0365086269186016,0.0004710844583102,0.036527804119532,0.0004660872428773,0.0081268270727087,0.0002875238236931,0.0768004143404921,0.0010531848905007,0.1883186912759269,0.0091798582636408,0.0,0.0,0.0,0.0,46
0.1,10,1,story_1_std,5,0.0364988047565042,0.0004681222857686,0.0365180743546122,0.0004630255847827,0.0081312445969789,0.0003010875122147,0.0767786815069377,0.0010504821800183,0.1882872490637674,0.0092537864974472,0.0,0.0,0.0,0.0,47
0.1,10,47,story_4_to_story_3_rms_ratio,5,-0.031149210400024,0.0004336292123548,0.0320399910519898,0.0005291069219282,0.0075262891681175,0.0003680770415109,0.0667800421812919,0.0027582991606337,0.1567673426384502,0.0012666980443332,0.0,0.0,0.0,0.0,48
0.1,10,45,story_3_to_story_2_rms_ratio,5,-0.021752737619199,0.0005001264802531,0.0296160387642792,0.0005692471726881,0.0182920188104108,0.0005552121884332,0.0419348635598745,0.000805022366691,0.0940463521035438,0.0022381670968012,0.0,0.0,0.0,0.0,49
0.1,10,51,story_2_rms_spatial_fraction,5,0.0188380867576724,0.0004105234604196,0.023723703872831,0.0004244440905394,0.0176334286641702,0.0013771158816946,0.0306611312767639,0.0006882879306486,0.0599544648223578,0.000957935420167,0.0,0.0,0.0,0.0,50
0.1,10,76,story_3_story_2_correlation,5,-0.0117430048827485,0.00033719746315,0.0225558440588973,0.0001517829077591,0.0207469488642984,0.000126441061487,0.0256073624371282,0.0001471125678001,0.0442763863504984,0.0009043768170058,0.0,0.0,0.0,0.0,51
0.1,10,49,story_1_rms_spatial_fraction,5,0.0097898634931193,0.0002024921478264,0.0185044876801507,0.0001925790923642,0.0127889073129324,0.0002681581320005,0.025292001817803,0.0002346573451678,0.0606577274219905,0.001565209037257,0.0,0.0,0.0,0.0,52
0.1,10,53,story_3_rms_spatial_fraction,5,-0.000351597472939,7.090779087773506e-05,0.0168956716003343,0.0001848491836814,0.0146800938547577,0.000559465197668,0.0209225817722408,0.0002264577460931,0.0404055016460719,0.0008620431932881,0.0,0.0,0.0,0.0,53
0.1,10,72,story_2_ground_correlation,5,-0.0040046662402516,0.0002029884423627,0.0126766238345034,0.0002931193245578,0.0114690566646962,0.0003006826832729,0.0140070901311996,0.0002821500508866,0.0237153217014161,0.0007835669176932,0.0,0.0,0.0,0.0,54
0.1,10,73,story_3_ground_correlation,5,0.0087482595355169,0.0001501848605075,0.0109274468419641,0.0001728206889488,0.0068318354096852,0.000157470709806,0.014717501499047,0.0002998224579128,0.0321429033240186,0.0011852161963186,0.0,0.0,0.0,0.0,55
0.1,10,29,story_2_rms_ground_amplification,5,0.0074643428697347,0.0001790357929042,0.0074655493371707,0.0001790896551249,0.0046011029178569,0.0001033200847076,0.0115538564026648,0.0004432224146492,0.0275745979710044,0.0010395971239484,0.0,0.0,0.0,0.0,56
0.1,10,9,story_2_rms,5,0.007388722659359,0.0001827822002127,0.0073892930944233,0.0001830947352288,0.0040907464682817,0.0001016480171427,0.012575486352397,0.0005906934692298,0.0257219971247997,0.0013079904541038,0.0,0.0,0.0,0.0,57
0.1,10,7,story_2_std,5,0.0073867387086797,0.0001816531903368,0.0073873043644055,0.0001819648736911,0.0040911734543217,0.0001046876187513,0.0125743850879106,0.00059134321891,0.0257408676987291,0.0012920861424628,0.0,0.0,0.0,0.0,58
0.1,10,61,story_1_band_energy,5,0.0058005154122368,0.0005864773446613,0.0068844800912014,0.0007208289762631,0.0007434598859183,3.306733404107015e-05,0.026170280880612,0.0037990919501223,0.0305943661428973,0.0036784485340723,0.0,0.0,0.0,0.0,59
0.1,10,31,story_3_rms_ground_amplification,5,0.0034808477862871,0.0001112503220119,0.0035042188994813,0.0001133331194805,0.0022766947495771,3.175373137108917e-05,0.0052683519210095,0.0004254065331592,0.0117057443223108,0.001459851263482,0.0,0.0,0.0,0.0,60
0.1,10,15,story_3_rms,5,0.0034456541187157,0.0001251146017812,0.0034698632141936,0.0001310153217949,0.0020971816335544,7.445011125940452e-05,0.0058493044939416,0.0006059916686282,0.0116955889217246,0.0006153144214644,0.0,0.0,0.0,0.0,61
0.1,10,13,story_3_std,5,0.0034442551374773,0.0001249224614965,0.0034684171462292,0.0001310078525477,0.0020941428177744,7.094449970687746e-05,0.0058459753652781,0.0006058969123602,0.0116986696059405,0.0006021531976911,0.0,0.0,0.0,0.0,62
0.1,10,74,story_4_ground_correlation,5,0.0019043725465686,6.870294180208041e-05,0.0034132958071898,3.0132000497824457e-05,0.0034195389392807,5.619219805405216e-05,0.003664987779158,2.552357628663133e-05,0.0055632879256177,9.87082140455389e-05,0.0,0.0,0.0,0.0,63
0.1,10,33,story_4_rms_ground_amplification,5,0.0020928692515468,6.216453133117319e-05,0.002163893045919,7.385203645196143e-05,0.0010849202461711,4.649937128721716e-05,0.0038761529122671,0.0001741178335218,0.0086876132502333,0.0006465739530225,0.0,0.0,0.0,0.0,64
0.1,10,21,story_4_rms,5,0.0020718804836839,9.364660107678412e-05,0.0021489596687471,9.777479871779925e-05,0.0009543351573661,5.3671902761055995e-05,0.0042732586495026,0.0003152334902769,0.0088556024913816,0.0005737459861098,0.0,0.0,0.0,0.0,65
0.1,10,19,story_4_std,5,0.0020708114623339,9.348849027377572e-05,0.0021478737737708,9.774603908641718e-05,0.000956169313697,5.544810640608652e-05,0.0042698800429538,0.000316550610005,0.0088488402345409,0.0005803429055632,0.0,0.0,0.0,0.0,66
0.1,10,64,story_2_band_energy,5,0.0010366641873417,0.0003835198844402,0.001874784848199,7.073949827445214e-05,9.753475787253668e-05,4.807246689225998e-06,0.0078251857210318,0.000916552082382,0.0078544943998286,0.0009045930869648,0.0,0.0,0.0,0.0,67
0.1,10,67,story_3_band_energy,5,0.0003492596773992,0.0004002246200473,0.0013166066208627,0.000170770753016,5.2448605616227635e-05,7.458042704536525e-07,0.0057573152005478,0.0009322235401444,0.0051288690709611,0.0004389597312362,0.0,0.0,0.0,0.0,68
0.1,10,62,story_2_dominant_frequency,5,-0.0010241432957349,0.0009540314480621,0.0011172472317108,0.0008129951695325,0.0,0.0,0.0227830570742865,0.0162912454269321,0.0,0.0,0.0,0.0,0.0,0.0,69
0.1,10,70,story_4_band_energy,5,0.0002619435923809,0.0001549002072728,0.0010560073408621,0.0001636682153024,6.128055958136877e-05,3.1943145145969727e-06,0.0048683106980968,0.0015083479874696,0.0045388583070163,0.0004513890319585,0.0,0.0,0.0,0.0,70
0.1,10,59,story_1_dominant_frequency,5,-0.0006457560662314,0.0009057763294751,0.0008444502404564,0.0009392109892209,0.0,0.0,0.011413040394463,0.0110320997375176,0.0,0.0,0.0,0.0,0.0,0.0,71
0.1,10,68,story_4_dominant_frequency,5,0.0001508508201749,0.0002248751255818,0.0001508508201749,0.0002248751255818,0.0,0.0,0.0025751845806814,0.0036116827511569,0.0,0.0,0.0,0.0,0.0,0.0,72
0.1,10,65,story_3_dominant_frequency,5,-0.0001012870754641,0.0001386930400386,0.0001012870754641,0.0001386930400386,0.0,0.0,0.0021486233372178,0.0029421236734405,0.0,0.0,0.0,0.0,0.0,0.0,73
0.1,10,24,ground_max_abs,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74
0.1,10,25,ground_rms,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75
0.1,10,56,ground_dominant_frequency,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76
0.1,10,57,ground_spectral_centroid,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77
0.1,10,58,ground_band_energy,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78
0.2,20,60,story_1_spectral_centroid,5,1.4610497749938147,0.0040223890203643,1.4610497749938147,0.0040223890203643,1.0396563690504803,0.0239893746052244,1.8576782346141263,0.005615377755352,3.738587240509768,0.0432948643474697,0.5057777777777779,0.0025337231668869,0.2933333333333333,0.0031426968052735,1
0.2,20,40,story_4_relative_to_lower_max_abs,5,1.3181339001231764,0.0107230366337799,1.31892456073823,0.0107225529707824,0.3880008479059531,0.0104382737889882,2.7001643744155106,0.0352529117011274,6.145685266787391,0.2501460199137866,0.2813333333333333,0.0065921764329739,0.176,0.0039752319599996,2
0.2,20,63,story_2_spectral_centroid,5,1.101471195504741,0.0035792510432514,1.101471195504741,0.0035792510432514,1.0896520434239485,0.0173931208453847,1.197105010053761,0.0035341171971119,1.874490511289578,0.0375948807691928,0.5617777777777778,0.0090812518852011,0.0288888888888888,0.0031426968052735,3
0.2,20,66,story_3_spectral_centroid,5,0.9013078093050227,0.0019532453395773,0.9013078093050227,0.0019532453395773,0.8651051561114504,0.0061304079890139,0.9371899422151246,0.0023393476545931,1.379092500249491,0.0291558602288866,0.3053333333333333,0.0101348926675478,0.0,0.0,4
0.2,20,38,story_3_relative_to_lower_max_abs,5,0.8168603042176132,0.0123122959346351,0.8169426210670687,0.0123068524682012,0.2638976100438379,0.0118221872646572,1.6579242187526575,0.049674380975316,3.7648195507993103,0.1610482420628876,0.2062222222222222,0.0048176629752619,0.1115555555555555,0.0009938079899999,5
