method,noise_level,noise_percent,n_replicates,mse_mean,mse_std,mae_mean,mae_std,rmse_mean,rmse_std,damaged_mae_mean,damaged_mae_std,zero_mae_mean,zero_mae_std,low_mae_mean,low_mae_std,medium_mae_mean,medium_mae_std,high_mae_mean,high_mae_std,high_abs_bias_mean,high_abs_bias_std,high_underestimation_mean,high_underestimation_std
calibrated_svr,0.0,0,1,0.0011597838504293,0.0,0.0216765543145953,0.0,0.0340555993990609,0.0,0.0306922569279681,0.0,0.0176575061616459,0.0,0.0231831254634136,0.0,0.0293490057946334,0.0,0.0345226749008514,0.0,0.0028639517247114,0.0,0.4671532846715328,0.0
calibrated_svr,0.05,5,5,0.0053464151665018,0.000148610044726,0.0467293914170268,0.0005223397809244,0.0731135095202913,0.001018511246957,0.0571053598189529,0.0009514894177014,0.0421039597197827,0.0004854731934678,0.0477248652084824,0.0016396852890327,0.0560505378563369,0.001469207697062,0.0614991674470961,0.0014532417112917,0.012823792468871,0.0012730182323266,0.3854014598540146,0.0149590522130797
calibrated_svr,0.1,10,5,0.0255571474239658,0.0002909423782422,0.1199242660818009,0.0009629578384244,0.1598639663471795,0.0009080801958683,0.1208748470055744,0.0009576224113113,0.1195005131398778,0.001163990073051,0.1145565496469117,0.0039138267532713,0.1235685586891444,0.0047115759879255,0.1216973871607577,0.001622634615487,0.0570517228873562,0.0037159556914029,0.2613138686131387,0.0119939246169014
calibrated_svr,0.2,20,5,0.1144671995146572,0.0006085398900428,0.2920503664493244,0.0008924113098688,0.3383290586816973,0.0008996987092074,0.2371225876512349,0.0019229327714784,0.3165362437448583,0.0011901353716214,0.2662106568674859,0.0062802832751669,0.2633709156753427,0.0019727434219307,0.2090740038383958,0.0026691544963,0.1323378765720979,0.0016664021943636,0.172992700729927,0.0048964992208024
standard_svr,0.0,0,1,0.0011911835959763,0.0,0.0220471400890294,0.0,0.0345135277243052,0.0,0.0321112500206671,0.0,0.0175607296375765,0.0,0.021732865199866,0.0,0.0312508931765173,0.0,0.0367799555778243,0.0,0.0213373047968552,0.0,0.6824817518248175,0.0
standard_svr,0.05,5,5,0.0047850724799723,0.0001253706061775,0.0443593522646765,0.000529127987893,0.0691694528930839,0.0009077902041208,0.0529073256055823,0.0010068584931004,0.0405488099319835,0.0004603501363111,0.043713979287633,0.0018374417070939,0.0502726249816567,0.0012597634080576,0.0582184323792015,0.0016232555815361,0.0047894941852377,0.0012721582744312,0.5,0.0230823186873604
standard_svr,0.1,10,5,0.022630505379947,0.0002791941169359,0.1118056215665509,0.0009397832819425,0.1504321079596816,0.0009261983816255,0.1115664398304392,0.0009717324727056,0.1119122447501189,0.0011118582577917,0.1048107620329813,0.0037404750191754,0.111934799469989,0.0046312081653135,0.1140226844359878,0.0018596110333921,0.042574920761648,0.0036659876019223,0.297080291970803,0.0105144965626919
standard_svr,0.2,20,5,0.1089895462331708,0.0005937272259007,0.2838931183310059,0.0008917418894943,0.3301346680162271,0.0008994491275214,0.2324830204231857,0.0020130001936718,0.3068108728200342,0.0012517059320841,0.2574221579905631,0.0063318123410536,0.2573044508600107,0.0023442936232971,0.2069806407517331,0.0028129007469027,0.1285342351836434,0.0012963057071594,0.1817518248175182,0.0065286656277366
